_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x00000194F3006810>,0.38479822874069214,0.04621328040957451,0.5637603998184204,823583
<_io.BytesIO object at 0x00000194F30063B0>,0.30142834782600403,0.04186219349503517,0.5655174851417542,823583
<_io.BytesIO object at 0x00000194F2FB08B0>,0.2097620815038681,0.03594951704144478,0.5653629302978516,823583
<_io.BytesIO object at 0x00000194F2F29540>,0.38479822874069214,0.04621328040957451,0.5637603998184204,823583
<_io.BytesIO object at 0x00000194F2F29A40>,0.30142834782600403,0.04186219349503517,0.5655174851417542,823583
<_io.BytesIO object at 0x00000194F2F295E0>,0.2097620815038681,0.03594951704144478,0.5653629302978516,823583
<_io.BytesIO object at 0x00000194F2FB0720>,0.38479822874069214,0.04621328040957451,0.5637603998184204,823583
<_io.BytesIO object at 0x00000194F2FB09F0>,0.30142834782600403,0.04186219349503517,0.5655174851417542,823583
<_io.BytesIO object at 0x00000194EF2A3E00>,0.2097620815038681,0.03594951704144478,0.5653629302978516,823583
<_io.BytesIO object at 0x00000194F2E3B270>,0.38479822874069214,0.04621328040957451,0.5637603998184204,823583
<_io.BytesIO object at 0x00000194F2E3B3B0>,0.30142834782600403,0.04186219349503517,0.5655174851417542,823583
<_io.BytesIO object at 0x00000194F2E3BB30>,0.2097620815038681,0.03594951704144478,0.5653629302978516,823583
<_io.BytesIO object at 0x00000194F301D7C0>,0.38479822874069214,0.04621328040957451,0.5637603998184204,823583
<_io.BytesIO object at 0x00000194F3006EF0>,0.30142834782600403,0.04186219349503517,0.5655174851417542,823583
<_io.BytesIO object at 0x00000194F3006630>,0.2097620815038681,0.03594951704144478,0.5653629302978516,823583
<_io.BytesIO object at 0x00000194EF218EF0>,0.38479822874069214,0.04621328040957451,0.5637603998184204,823583
<_io.BytesIO object at 0x00000194EF218A40>,0.30142834782600403,0.04186219349503517,0.5655174851417542,823583
<_io.BytesIO object at 0x00000194EF218C20>,0.2097620815038681,0.03594951704144478,0.5653629302978516,823583
<_io.BytesIO object at 0x00000194F2F29A40>,0.38479653000831604,0.046264853328466415,0.5637082457542419,823584
<_io.BytesIO object at 0x00000194F2F29E50>,0.30150657892227173,0.04196211323142052,0.5654216408729553,823584
<_io.BytesIO object at 0x00000194F2F29CC0>,0.209761381149292,0.03597771376371384,0.5653282403945923,823584
<_io.BytesIO object at 0x00000194F2EB1B30>,0.38479653000831604,0.046264853328466415,0.5637082457542419,823584
<_io.BytesIO object at 0x00000194F2EB1040>,0.30150657892227173,0.04196211323142052,0.5654216408729553,823584
<_io.BytesIO object at 0x00000194F2EB1590>,0.209761381149292,0.03597771376371384,0.5653282403945923,823584
<_io.BytesIO object at 0x00000194EF218A40>,0.38479653000831604,0.046264853328466415,0.5637082457542419,823584
<_io.BytesIO object at 0x00000194EF218F90>,0.30150657892227173,0.04196211323142052,0.5654216408729553,823584
<_io.BytesIO object at 0x00000194F2E3B860>,0.209761381149292,0.03597771376371384,0.5653282403945923,823584
<_io.BytesIO object at 0x00000194F2E3B3B0>,0.38479653000831604,0.046264853328466415,0.5637082457542419,823584
<_io.BytesIO object at 0x00000194F2E3BC20>,0.30150657892227173,0.04196211323142052,0.5654216408729553,823584
<_io.BytesIO object at 0x00000194F2E3B9F0>,0.209761381149292,0.03597771376371384,0.5653282403945923,823584
<_io.BytesIO object at 0x00000194F30064A0>,0.38479653000831604,0.046264853328466415,0.5637082457542419,823584
