_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x00000194F2F32E50>,0.38466525077819824,0.026432473212480545,0.5587305426597595,822112
<_io.BytesIO object at 0x00000194F2E46400>,0.3009509742259979,0.02688949927687645,0.5597003698348999,822112
<_io.BytesIO object at 0x00000194F2E46C70>,0.20933924615383148,0.02651214972138405,0.5585011839866638,822112
<_io.BytesIO object at 0x00000194F2F19400>,0.38466525077819824,0.026432473212480545,0.5587305426597595,822112
<_io.BytesIO object at 0x00000194F2E3BD10>,0.3009509742259979,0.02688949927687645,0.5597003698348999,822112
<_io.BytesIO object at 0x00000194F2E3BF40>,0.20933924615383148,0.02651214972138405,0.5585011839866638,822112
<_io.BytesIO object at 0x00000194F2F19C70>,0.38466525077819824,0.026432473212480545,0.5587305426597595,822112
<_io.BytesIO object at 0x00000194F2F19F40>,0.3009509742259979,0.02688949927687645,0.5597003698348999,822112
<_io.BytesIO object at 0x00000194F2F19CC0>,0.20933924615383148,0.02651214972138405,0.5585011839866638,822112
<_io.BytesIO object at 0x00000194F2E3B680>,0.38466525077819824,0.026432473212480545,0.5587305426597595,822112
<_io.BytesIO object at 0x00000194F2E3BB80>,0.3009509742259979,0.02688949927687645,0.5597003698348999,822112
<_io.BytesIO object at 0x00000194F2E3B180>,0.20933924615383148,0.02651214972138405,0.5585011839866638,822112
<_io.BytesIO object at 0x00000194F2F19F40>,0.384674996137619,0.026439184322953224,0.5587425827980042,822113
<_io.BytesIO object at 0x00000194F2F192C0>,0.30099913477897644,0.026834940537810326,0.5596733093261719,822113
<_io.BytesIO object at 0x00000194F2F19C20>,0.20924478769302368,0.026424726471304893,0.5585559606552124,822113
<_io.BytesIO object at 0x00000194F2F19EA0>,0.384674996137619,0.026439184322953224,0.5587425827980042,822113
<_io.BytesIO object at 0x00000194F2F19DB0>,0.30099913477897644,0.026834940537810326,0.5596733093261719,822113
<_io.BytesIO object at 0x00000194F2E46860>,0.20924478769302368,0.026424726471304893,0.5585559606552124,822113
<_io.BytesIO object at 0x00000194F2E462C0>,0.384674996137619,0.026439184322953224,0.5587425827980042,822113
<_io.BytesIO object at 0x00000194F2E46270>,0.30099913477897644,0.026834940537810326,0.5596733093261719,822113
<_io.BytesIO object at 0x00000194F2E469F0>,0.20924478769302368,0.026424726471304893,0.5585559606552124,822113
<_io.BytesIO object at 0x00000194F2E46540>,0.384674996137619,0.026439184322953224,0.5587425827980042,822113
<_io.BytesIO object at 0x00000194F2E9A4A0>,0.30099913477897644,0.026834940537810326,0.5596733093261719,822113
<_io.BytesIO object at 0x00000194F2E9AA90>,0.20924478769302368,0.026424726471304893,0.5585559606552124,822113
<_io.BytesIO object at 0x00000194F2E9A220>,0.3846845030784607,0.026433581486344337,0.5587630271911621,822114
<_io.BytesIO object at 0x00000194F2E9AB80>,0.30101022124290466,0.026822781190276146,0.559681236743927,822114
<_io.BytesIO object at 0x00000194F2E9A770>,0.20924755930900574,0.026410963386297226,0.5585660934448242,822114
<_io.BytesIO object at 0x00000194F2E9A590>,0.3846845030784607,0.026433581486344337,0.5587630271911621,822114
<_io.BytesIO object at 0x00000194F2E9A680>,0.30101022124290466,0.026822781190276146,0.559681236743927,822114
<_io.BytesIO object at 0x00000194F2E9A0E0>,0.20924755930900574,0.026410963386297226,0.5585660934448242,822114
<_io.BytesIO object at 0x00000194F2E46770>,0.3846845030784607,0.026433581486344337,0.5587630271911621,822114
<_io.BytesIO object at 0x00000194F2E46A40>,0.30101022124290466,0.026822781190276146,0.559681236743927,822114
<_io.BytesIO object at 0x00000194F2E46900>,0.20924755930900574,0.026410963386297226,0.5585660934448242,822114
<_io.BytesIO object at 0x00000194F2E9A4A0>,0.3846845030784607,0.026433581486344337,0.5587630271911621,822114
<_io.BytesIO object at 0x00000194F2E46220>,0.30101022124290466,0.026822781190276146,0.559681236743927,822114
<_io.BytesIO object at 0x00000194F2E46BD0>,0.20924755930900574,0.026410963386297226,0.5585660934448242,822114
<_io.BytesIO object at 0x00000194F2E466D0>,0.3846854269504547,0.026421071961522102,0.55878084897995,822115
<_io.BytesIO object at 0x00000194F2E462C0>,0.30096447467803955,0.026873121038079262,0.5597352385520935,822115
<_io.BytesIO object at 0x00000194F2E46220>,0.20926964282989502,0.02638622373342514,0.5585659742355347,822115
<_io.BytesIO object at 0x00000194F2E465E0>,0.3846854269504547,0.026421071961522102,0.55878084897995,822115
<_io.BytesIO object at 0x00000194F2E46630>,0.30096447467803955,0.026873121038079262,0.5597352385520935,822115
<_io.BytesIO object at 0x00000194F2E46CC0>,0.20926964282989502,0.02638622373342514,0.5585659742355347,822115
<_io.BytesIO object at 0x00000194F2E9AEF0>,0.3846854269504547,0.026421071961522102,0.55878084897995,822115
<_io.BytesIO object at 0x00000194F2E9AF40>,0.30096447467803955,0.026873121038079262,0.5597352385520935,822115
<_io.BytesIO object at 0x00000194F2E9A8B0>,0.20926964282989502,0.02638622373342514,0.5585659742355347,822115
<_io.BytesIO object at 0x00000194F2E9A130>,0.3846854269504547,0.026421071961522102,0.55878084897995,822115
<_io.BytesIO object at 0x00000194F2F19630>,0.30096447467803955,0.026873121038079262,0.5597352385520935,822115
<_io.BytesIO object at 0x00000194F2F19B80>,0.20926964282989502,0.02638622373342514,0.5585659742355347,822115
<_io.BytesIO object at 0x00000194F2F19770>,0.38465026021003723,0.02634853683412075,0.558817982673645,822116
<_io.BytesIO object at 0x00000194F2E9ADB0>,0.30096057057380676,0.026855498552322388,0.5597536563873291,822116
<_io.BytesIO object at 0x00000194F2E9A130>,0.20926783978939056,0.02636546641588211,0.5585837960243225,822116
<_io.BytesIO object at 0x00000194F2F19950>,0.38465026021003723,0.02634853683412075,0.558817982673645,822116
<_io.BytesIO object at 0x00000194F2F19180>,0.30096057057380676,0.026855498552322388,0.5597536563873291,822116
<_io.BytesIO object at 0x00000194F2F191D0>,0.20926783978939056,0.02636546641588211,0.5585837960243225,822116
<_io.BytesIO object at 0x00000194F2E9A180>,0.38465026021003723,0.02634853683412075,0.558817982673645,822116
<_io.BytesIO object at 0x00000194F2E9AE00>,0.30096057057380676,0.026855498552322388,0.5597536563873291,822116
<_io.BytesIO object at 0x00000194F2E9A630>,0.20926783978939056,0.02636546641588211,0.5585837960243225,822116
<_io.BytesIO object at 0x00000194EF2A3D10>,0.38465026021003723,0.02634853683412075,0.558817982673645,822116
<_io.BytesIO object at 0x00000194F2E46180>,0.30096057057380676,0.026855498552322388,0.5597536563873291,822116
<_io.BytesIO object at 0x00000194F2E467C0>,0.20926783978939056,0.02636546641588211,0.5585837960243225,822116
<_io.BytesIO object at 0x00000194F2E9AAE0>,0.38462549448013306,0.02632615715265274,0.558856189250946,822117
<_io.BytesIO object at 0x00000194EF2A3D60>,0.30101004242897034,0.02676643617451191,0.559727668762207,822117
<_io.BytesIO object at 0x00000194F2F19BD0>,0.20932869613170624,0.026318907737731934,0.5586879253387451,822117
<_io.BytesIO object at 0x00000194F2E9AE00>,0.38462549448013306,0.02632615715265274,0.558856189250946,822117
<_io.BytesIO object at 0x00000194F2E9AEA0>,0.30101004242897034,0.02676643617451191,0.559727668762207,822117
<_io.BytesIO object at 0x00000194F2E9A360>,0.20932869613170624,0.026318907737731934,0.5586879253387451,822117
<_io.BytesIO object at 0x00000194F2F19C70>,0.38462549448013306,0.02632615715265274,0.558856189250946,822117
<_io.BytesIO object at 0x00000194F2E46900>,0.30101004242897034,0.02676643617451191,0.559727668762207,822117
<_io.BytesIO object at 0x00000194F2E46540>,0.20932869613170624,0.026318907737731934,0.5586879253387451,822117
<_io.BytesIO object at 0x00000194F2F19720>,0.38462549448013306,0.02632615715265274,0.558856189250946,822117
<_io.BytesIO object at 0x00000194F2F19270>,0.30101004242897034,0.02676643617451191,0.559727668762207,822117
<_io.BytesIO object at 0x00000194F2F198B0>,0.20932869613170624,0.026318907737731934,0.5586879253387451,822117
<_io.BytesIO object at 0x00000194F2E467C0>,0.3846120834350586,0.02629147469997406,0.5588854551315308,822118
<_io.BytesIO object at 0x00000194F2E46B80>,0.3010120093822479,0.02674049697816372,0.5597465634346008,822118
<_io.BytesIO object at 0x00000194F2F19810>,0.2093367725610733,0.02628222107887268,0.558688223361969,822118
<_io.BytesIO object at 0x00000194F2F19130>,0.3846120834350586,0.02629147469997406,0.5588854551315308,822118
<_io.BytesIO object at 0x00000194F2F19270>,0.3010120093822479,0.02674049697816372,0.5597465634346008,822118
<_io.BytesIO object at 0x00000194F2F190E0>,0.2093367725610733,0.02628222107887268,0.558688223361969,822118
<_io.BytesIO object at 0x00000194F2E9AC20>,0.3846120834350586,0.02629147469997406,0.5588854551315308,822118
<_io.BytesIO object at 0x00000194F2E9AE50>,0.3010120093822479,0.02674049697816372,0.5597465634346008,822118
<_io.BytesIO object at 0x00000194F2E9A770>,0.2093367725610733,0.02628222107887268,0.558688223361969,822118
<_io.BytesIO object at 0x00000194F2E9AAE0>,0.38461270928382874,0.02627771534025669,0.5589160323143005,822119
<_io.BytesIO object at 0x00000194F2E9A900>,0.30105578899383545,0.026606742292642593,0.5597419142723083,822119
<_io.BytesIO object at 0x00000194F2E46310>,0.20932933688163757,0.026263581588864326,0.5586950182914734,822119
<_io.BytesIO object at 0x00000194F2E46A40>,0.38461270928382874,0.02627771534025669,0.5589160323143005,822119
<_io.BytesIO object at 0x00000194F2E46220>,0.30105578899383545,0.026606742292642593,0.5597419142723083,822119
<_io.BytesIO object at 0x00000194F2E46590>,0.20932933688163757,0.026263581588864326,0.5586950182914734,822119
<_io.BytesIO object at 0x00000194F2E9A680>,0.38461270928382874,0.02627771534025669,0.5589160323143005,822119
<_io.BytesIO object at 0x00000194F2E9A590>,0.30105578899383545,0.026606742292642593,0.5597419142723083,822119
