_io,pos_x,pos_y,pos_z,frame_number,trial_time
<_io.BytesIO object at 0x00000257B64D05E0>,0.4380408227443695,0.09245480597019196,0.2118857055902481,682878,0.0
<_io.BytesIO object at 0x00000257B64D02C0>,0.35836896300315857,0.08871699124574661,0.23812131583690643,682878,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.2705690860748291,0.08438962697982788,0.26449277997016907,682878,0.0
<_io.BytesIO object at 0x00000257B64D0CC0>,0.43773001432418823,0.09381978958845139,0.21485012769699097,682879,0.0
<_io.BytesIO object at 0x00000257B64D05E0>,0.3580554127693176,0.08976668119430542,0.2409006506204605,682879,0.0
<_io.BytesIO object at 0x00000257B64FCA40>,0.2699946165084839,0.08540494740009308,0.26693233847618103,682879,0.0
<_io.BytesIO object at 0x00000257B64D02C0>,0.4373382329940796,0.09514956921339035,0.21815143525600433,682880,0.0
<_io.BytesIO object at 0x00000257B64D0180>,0.35763537883758545,0.09094470739364624,0.24402134120464325,682880,0.0
<_io.BytesIO object at 0x00000257B64D0400>,0.26954415440559387,0.08615680038928986,0.26976269483566284,682880,0.0
<_io.BytesIO object at 0x00000257B64D0860>,0.4371042549610138,0.09610600769519806,0.2219550758600235,682881,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.356951504945755,0.09166915714740753,0.24730467796325684,682881,0.0
<_io.BytesIO object at 0x00000257B64D01D0>,0.26915475726127625,0.08696413785219193,0.27257978916168213,682881,0.0
<_io.BytesIO object at 0x00000257B64D0BD0>,0.4371662437915802,0.09704410284757614,0.22601047158241272,682882,0.0
<_io.BytesIO object at 0x00000257B64D0CC0>,0.35695961117744446,0.0927027016878128,0.2509119510650635,682882,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.2688741981983185,0.0877147912979126,0.27580875158309937,682882,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.43709686398506165,0.09799490869045258,0.23039500415325165,682883,0.0
<_io.BytesIO object at 0x00000257B64D02C0>,0.3567008674144745,0.09338033944368362,0.25495290756225586,682883,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.26851415634155273,0.0883011594414711,0.2792384624481201,682883,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.4372367262840271,0.09887941926717758,0.23505736887454987,682884,0.0
<_io.BytesIO object at 0x00000257B64D0860>,0.35668012499809265,0.09402379393577576,0.25908076763153076,682884,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.26820316910743713,0.08886676281690598,0.2827032506465912,682884,0.0
<_io.BytesIO object at 0x00000257B64D07C0>,0.43740129470825195,0.0996812954545021,0.24014870822429657,682885,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.35686829686164856,0.09466702491044998,0.26351627707481384,682885,0.0
<_io.BytesIO object at 0x00000257B64D05E0>,0.2681272029876709,0.0895538479089737,0.28668203949928284,682885,0.0
<_io.BytesIO object at 0x00000257B64D0540>,0.4377252757549286,0.10047164559364319,0.24536114931106567,682886,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.35675856471061707,0.09532441198825836,0.2681179642677307,682886,0.0
<_io.BytesIO object at 0x00000257B64D08B0>,0.2681763470172882,0.09006992727518082,0.2907707095146179,682886,0.0
<_io.BytesIO object at 0x00000257B64D0860>,0.4381491541862488,0.10125836730003357,0.2510577142238617,682887,0.0
<_io.BytesIO object at 0x00000257B64D0C70>,0.35693633556365967,0.09608586877584457,0.27313435077667236,682887,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.268129825592041,0.09063765406608582,0.2949680984020233,682887,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.43842005729675293,0.10212810337543488,0.2571374475955963,682888,0.0
<_io.BytesIO object at 0x00000257B64D0B80>,0.3573407530784607,0.09662990272045135,0.2783856987953186,682888,0.0
<_io.BytesIO object at 0x00000257B64D0900>,0.268271267414093,0.09119517356157303,0.29972830414772034,682888,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.4389406442642212,0.10292119532823563,0.26336196064949036,682889,0.0
<_io.BytesIO object at 0x00000257B64D0860>,0.3575097322463989,0.09734170138835907,0.2840959429740906,682889,0.0
<_io.BytesIO object at 0x00000257B64D0130>,0.26832059025764465,0.0915791392326355,0.30464106798171997,682889,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.439494788646698,0.10366851836442947,0.2701241374015808,682890,0.0
<_io.BytesIO object at 0x00000257B64D0CC0>,0.3579080104827881,0.09799996018409729,0.2900889813899994,682890,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.2685757279396057,0.09215052425861359,0.30962902307510376,682890,0.0
<_io.BytesIO object at 0x00000257B64D0C70>,0.4401356279850006,0.10453300923109055,0.2772142291069031,682891,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.3581814169883728,0.09839076548814774,0.2962559461593628,682891,0.0
<_io.BytesIO object at 0x00000257B64FC4F0>,0.26890313625335693,0.09252118319272995,0.31496721506118774,682891,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.44069594144821167,0.10524643957614899,0.2845841348171234,682892,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.3586150109767914,0.09910392016172409,0.3028036952018738,682892,0.0
<_io.BytesIO object at 0x00000257B64D0130>,0.26917213201522827,0.09279801696538925,0.32060614228248596,682892,0.0
<_io.BytesIO object at 0x00000257B64D02C0>,0.44140779972076416,0.10589127242565155,0.29218703508377075,682893,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.3592458665370941,0.09962665289640427,0.30925115942955017,682893,0.0
<_io.BytesIO object at 0x00000257B64D0180>,0.26937124133110046,0.09315993636846542,0.3261786103248596,682893,0.0
<_io.BytesIO object at 0x00000257B64D0590>,0.44181594252586365,0.10626477748155594,0.2998964190483093,682894,0.0
<_io.BytesIO object at 0x00000257B64D0B80>,0.35960203409194946,0.09996623545885086,0.3164078891277313,682894,0.0
<_io.BytesIO object at 0x00000257B64D0F40>,0.2695941925048828,0.09327545762062073,0.3322409391403198,682894,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.4424624443054199,0.10669592767953873,0.30762845277786255,682895,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.3602113127708435,0.10036522150039673,0.3230023682117462,682895,0.0
<_io.BytesIO object at 0x00000257B64D08B0>,0.26974597573280334,0.09332478046417236,0.3382514417171478,682895,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.44301846623420715,0.1069587841629982,0.3156156539916992,682896,0.0
<_io.BytesIO object at 0x00000257B64D0400>,0.3603772521018982,0.10037779062986374,0.3303961455821991,682896,0.0
<_io.BytesIO object at 0x00000257B64D00E0>,0.2702014744281769,0.09360983222723007,0.3443984389305115,682896,0.0
<_io.BytesIO object at 0x00000257B64D0B80>,0.44351354241371155,0.10715049505233765,0.3234134316444397,682897,0.0
<_io.BytesIO object at 0x00000257B64D05E0>,0.36091348528862,0.10052242875099182,0.33737531304359436,682897,0.0
<_io.BytesIO object at 0x00000257B64D0180>,0.2703307271003723,0.09339412301778793,0.3504045605659485,682897,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.44422781467437744,0.10728561133146286,0.3314152657985687,682898,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.36116570234298706,0.10045185685157776,0.34450802206993103,682898,0.0
<_io.BytesIO object at 0x00000257B64D0130>,0.27063485980033875,0.09333083778619766,0.35669368505477905,682898,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.44463595747947693,0.10722391307353973,0.33939456939697266,682899,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.36131051182746887,0.10014644265174866,0.35127249360084534,682899,0.0
<_io.BytesIO object at 0x00000257B64FC9F0>,0.27091482281684875,0.09305107593536377,0.3628869354724884,682899,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.44504624605178833,0.10703539103269577,0.34737953543663025,682900,0.0
<_io.BytesIO object at 0x00000257B64D0130>,0.3621586561203003,0.10020794719457626,0.35899618268013,682900,0.0
<_io.BytesIO object at 0x00000257B64D01D0>,0.2713110148906708,0.09293583035469055,0.3692251145839691,682900,0.0
<_io.BytesIO object at 0x00000257B64D0400>,0.4455392062664032,0.10643503814935684,0.3554787039756775,682901,0.0
<_io.BytesIO object at 0x00000257B64D0B80>,0.36204802989959717,0.09974317997694016,0.3660196363925934,682901,0.0
<_io.BytesIO object at 0x00000257B64D0C70>,0.27146798372268677,0.09258905798196793,0.37546008825302124,682901,0.0
<_io.BytesIO object at 0x00000257B64D0CC0>,0.4459526836872101,0.10571596771478653,0.36338889598846436,682902,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.3626231551170349,0.09921350330114365,0.37335699796676636,682902,0.0
<_io.BytesIO object at 0x00000257B64FCDB0>,0.2715570032596588,0.09179229289293289,0.38160213828086853,682902,0.0
<_io.BytesIO object at 0x00000257B64D0540>,0.44605785608291626,0.10491260141134262,0.371432900428772,682903,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.3626551330089569,0.09852032363414764,0.380290687084198,682903,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.27174076437950134,0.09144730865955353,0.3878679573535919,682903,0.0
<_io.BytesIO object at 0x00000257B64D0590>,0.4463964104652405,0.10461359471082687,0.3793225884437561,682904,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.3628668189048767,0.09784815460443497,0.3875325918197632,682904,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.27192801237106323,0.09079615026712418,0.3941862881183624,682904,0.0
<_io.BytesIO object at 0x00000257B64D08B0>,0.4465373754501343,0.10349830240011215,0.38711631298065186,682905,0.0
<_io.BytesIO object at 0x00000257B64D0540>,0.36306607723236084,0.09719179570674896,0.39438867568969727,682905,0.0
<_io.BytesIO object at 0x00000257B64D00E0>,0.27195823192596436,0.09002617001533508,0.40030497312545776,682905,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.44672149419784546,0.1027035191655159,0.3949330151081085,682906,0.0
<_io.BytesIO object at 0x00000257B64D0900>,0.36310985684394836,0.09647515416145325,0.4014061689376831,682906,0.0
<_io.BytesIO object at 0x00000257B64FCD10>,0.271854430437088,0.08946534991264343,0.4064016342163086,682906,0.0
<_io.BytesIO object at 0x00000257B64D0130>,0.4466852843761444,0.10185926407575607,0.4023321270942688,682907,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.36316803097724915,0.09580185264348984,0.40823015570640564,682907,0.0
<_io.BytesIO object at 0x00000257B64D05E0>,0.2717755138874054,0.08900018781423569,0.4124155044555664,682907,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.446654349565506,0.10128960758447647,0.4097885489463806,682908,0.0
<_io.BytesIO object at 0x00000257B64D0130>,0.3630553185939789,0.09513691067695618,0.41487616300582886,682908,0.0
<_io.BytesIO object at 0x00000257B64FC8B0>,0.27176421880722046,0.08822665363550186,0.41830071806907654,682908,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.44678452610969543,0.10091359168291092,0.41674333810806274,682909,0.0
<_io.BytesIO object at 0x00000257B64D0CC0>,0.3630391061306,0.09473476558923721,0.4211239218711853,682909,0.0
<_io.BytesIO object at 0x00000257B64D07C0>,0.2717443108558655,0.08763693273067474,0.4237910509109497,682909,0.0
<_io.BytesIO object at 0x00000257B64D0F40>,0.4466915726661682,0.10038381069898605,0.4234491288661957,682910,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.3627374470233917,0.09415841102600098,0.4273826777935028,682910,0.0
<_io.BytesIO object at 0x00000257B64D0860>,0.27162599563598633,0.08714117854833603,0.4294801354408264,682910,0.0
<_io.BytesIO object at 0x00000257B64D0CC0>,0.4465600550174713,0.09965505450963974,0.42995965480804443,682911,0.0
<_io.BytesIO object at 0x00000257B64D00E0>,0.3626161813735962,0.09355010092258453,0.4331105053424835,682911,0.0
<_io.BytesIO object at 0x00000257B64FC900>,0.2713804841041565,0.08646617084741592,0.43480509519577026,682911,0.0
<_io.BytesIO object at 0x00000257B64D0E00>,0.44648870825767517,0.09916691482067108,0.436296284198761,682912,0.0
<_io.BytesIO object at 0x00000257B64D0A40>,0.36270076036453247,0.09291768074035645,0.43904542922973633,682912,0.0
<_io.BytesIO object at 0x00000257B64D01D0>,0.2712855637073517,0.08590710908174515,0.4401496946811676,682912,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.446161687374115,0.09876348823308945,0.4421945810317993,682913,0.0
<_io.BytesIO object at 0x00000257B64D07C0>,0.3624033033847809,0.09248319268226624,0.4446018636226654,682913,0.0
<_io.BytesIO object at 0x00000257B64D0D60>,0.2710129916667938,0.08532509952783585,0.4450113773345947,682913,0.0
<_io.BytesIO object at 0x00000257B64D00E0>,0.4459010064601898,0.09833183139562607,0.44778287410736084,682914,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.36214038729667664,0.09222668409347534,0.44988715648651123,682914,0.0
<_io.BytesIO object at 0x00000257B64FC9F0>,0.2708445191383362,0.08482597768306732,0.44973376393318176,682914,0.0
<_io.BytesIO object at 0x00000257B64D07C0>,0.4456450641155243,0.09806749224662781,0.45307958126068115,682915,0.0
<_io.BytesIO object at 0x00000257B64D05E0>,0.3620186150074005,0.09173516184091568,0.45480024814605713,682915,0.0
<_io.BytesIO object at 0x00000257B64D0590>,0.27073192596435547,0.08433578163385391,0.4545677900314331,682915,0.0
<_io.BytesIO object at 0x00000257B64D0270>,0.44532835483551025,0.09762820601463318,0.45839306712150574,682916,0.0
<_io.BytesIO object at 0x00000257B64D02C0>,0.3617616295814514,0.091397725045681,0.45962539315223694,682916,0.0
<_io.BytesIO object at 0x00000257B64D0900>,0.27012956142425537,0.08390018343925476,0.4587351381778717,682916,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.44509461522102356,0.09747856110334396,0.4632679224014282,682917,0.0
<_io.BytesIO object at 0x00000257B64D0860>,0.3612848222255707,0.09095718711614609,0.464112251996994,682917,0.0
<_io.BytesIO object at 0x00000257B64FCB80>,0.27000072598457336,0.08343355357646942,0.4629122018814087,682917,0.0
<_io.BytesIO object at 0x00000257B64D0B80>,0.4447568953037262,0.09738386422395706,0.46768781542778015,682918,0.0
<_io.BytesIO object at 0x00000257B64D0F40>,0.36092662811279297,0.09070128947496414,0.4683464467525482,682918,0.0
<_io.BytesIO object at 0x00000257B64D0C70>,0.26971036195755005,0.08299475163221359,0.46686485409736633,682918,0.0
<_io.BytesIO object at 0x00000257B64D06D0>,0.4444103538990021,0.09739069640636444,0.47198382019996643,682919,0.0
<_io.BytesIO object at 0x00000257B64D03B0>,0.3605195879936218,0.09057705849409103,0.4723166525363922,682919,0.0
<_io.BytesIO object at 0x00000257B64D0400>,0.2692440152168274,0.08261683583259583,0.4704205095767975,682919,0.0
<_io.BytesIO object at 0x00000257B64FC860>,0.4439246356487274,0.09746446460485458,0.4758486747741699,682920,0.0
<_io.BytesIO object at 0x00000257B64FC310>,0.3603629171848297,0.09048005193471909,0.47594618797302246,682920,0.0
<_io.BytesIO object at 0x00000257B64FC8B0>,0.269001841545105,0.08242828398942947,0.47397807240486145,682920,0.0
<_io.BytesIO object at 0x00000257B64DACC0>,0.4434967339038849,0.09776554256677628,0.47945454716682434,682921,0.0
<_io.BytesIO object at 0x00000257B64DA4F0>,0.35981273651123047,0.09049627929925919,0.4794902205467224,682921,0.0
<_io.BytesIO object at 0x00000257B64DA5E0>,0.26866552233695984,0.08233452588319778,0.4772776961326599,682921,0.0
<_io.BytesIO object at 0x00000257B64ED1D0>,0.44308868050575256,0.0980503261089325,0.48267650604248047,682922,0.0
<_io.BytesIO object at 0x00000257B64EDB80>,0.3594616651535034,0.09065834432840347,0.4827474057674408,682922,0.0
<_io.BytesIO object at 0x00000257B64ED8B0>,0.2682214081287384,0.08234785497188568,0.4803774654865265,682922,0.0
<_io.BytesIO object at 0x00000257B64A9400>,0.44265663623809814,0.09870679676532745,0.4857029318809509,682923,0.0
<_io.BytesIO object at 0x00000257B64A9E00>,0.3590473532676697,0.09104271233081818,0.48565101623535156,682923,0.0
<_io.BytesIO object at 0x00000257B64A9CC0>,0.2678276002407074,0.08234881609678268,0.4834365248680115,682923,0.0
<_io.BytesIO object at 0x00000257B64A9450>,0.4421837627887726,0.09930822998285294,0.48850947618484497,682924,0.0
<_io.BytesIO object at 0x00000257B64A9360>,0.3586293160915375,0.09144893288612366,0.4883139729499817,682924,0.0
<_io.BytesIO object at 0x00000257B64A9630>,0.26741576194763184,0.0823419839143753,0.48616382479667664,682924,0.0
<_io.BytesIO object at 0x00000257B64A9220>,0.4417732357978821,0.10012848675251007,0.4911067485809326,682925,0.0
<_io.BytesIO object at 0x00000257B64A9680>,0.35813093185424805,0.09203748404979706,0.49095210433006287,682925,0.0
<_io.BytesIO object at 0x00000257B64A9360>,0.26707735657691956,0.08254008740186691,0.4887399673461914,682925,0.0
<_io.BytesIO object at 0x00000257B64A97C0>,0.4412512183189392,0.10101838409900665,0.4934282898902893,682926,0.0
<_io.BytesIO object at 0x00000257B64A9590>,0.35785314440727234,0.09257066994905472,0.4935109615325928,682926,0.0
<_io.BytesIO object at 0x00000257B64A9680>,0.26675665378570557,0.08265896141529083,0.49122563004493713,682926,0.0
<_io.BytesIO object at 0x00000257B64A9950>,0.4408581852912903,0.10186994075775146,0.49580052495002747,682927,0.0
<_io.BytesIO object at 0x00000257B64A98B0>,0.3573104739189148,0.09310983121395111,0.4956928789615631,682927,0.0
<_io.BytesIO object at 0x00000257B64A9590>,0.2664344608783722,0.08300860971212387,0.4936586022377014,682927,0.0
<_io.BytesIO object at 0x00000257B64A9590>,0.4403347373008728,0.1027672067284584,0.4980327785015106,682928,0.0
<_io.BytesIO object at 0x00000257B64A9D60>,0.35683441162109375,0.09364598244428635,0.4981524646282196,682928,0.0
<_io.BytesIO object at 0x00000257B64A94A0>,0.26599937677383423,0.08301229774951935,0.49601268768310547,682928,0.0
<_io.BytesIO object at 0x00000257B64A94F0>,0.43997088074684143,0.10336818546056747,0.5004425048828125,682929,0.0
<_io.BytesIO object at 0x00000257B64A9E00>,0.3565674126148224,0.09406894445419312,0.5001680254936218,682929,0.0
<_io.BytesIO object at 0x00000257B64A9D60>,0.26551029086112976,0.08313673734664917,0.49803242087364197,682929,0.0
<_io.BytesIO object at 0x00000257B64A9680>,0.4395899474620819,0.10396946966648102,0.5025139451026917,682930,0.0
<_io.BytesIO object at 0x00000257B64A9630>,0.35613712668418884,0.09449278563261032,0.5023507475852966,682930,0.0
<_io.BytesIO object at 0x00000257B64A9E00>,0.26531848311424255,0.0832340344786644,0.5000104308128357,682930,0.0
<_io.BytesIO object at 0x00000257B64A92C0>,0.4390663504600525,0.10427539795637131,0.5044076442718506,682931,0.0
<_io.BytesIO object at 0x00000257B64A91D0>,0.3557084798812866,0.09456776827573776,0.504381000995636,682931,0.0
<_io.BytesIO object at 0x00000257B64A9630>,0.2649275064468384,0.08326658606529236,0.5019816160202026,682931,0.0
<_io.BytesIO object at 0x00000257B64A9D60>,0.43870899081230164,0.10439809411764145,0.5063672065734863,682932,0.0
<_io.BytesIO object at 0x00000257B64A92C0>,0.35548272728919983,0.09463182091712952,0.506276547908783,682932,0.0
<_io.BytesIO object at 0x00000257B64A9C70>,0.2645462453365326,0.08315964043140411,0.5037835240364075,682932,0.0
<_io.BytesIO object at 0x00000257B64A9B30>,0.4383982717990875,0.10437914729118347,0.5079063773155212,682933,0.0
<_io.BytesIO object at 0x00000257B64A9D60>,0.35500553250312805,0.09446275979280472,0.5078603625297546,682933,0.0
<_io.BytesIO object at 0x00000257B64A9040>,0.26425352692604065,0.08293116837739944,0.5054478049278259,682933,0.0
<_io.BytesIO object at 0x00000257B64A9720>,0.4379867613315582,0.10406573861837387,0.5094690322875977,682934,0.0
<_io.BytesIO object at 0x00000257B64A95E0>,0.35447824001312256,0.09419180452823639,0.5092158317565918,682934,0.0
<_io.BytesIO object at 0x00000257B64A9D60>,0.26379770040512085,0.0827740803360939,0.5067614912986755,682934,0.0
<_io.BytesIO object at 0x00000257B64A9C20>,0.4374513626098633,0.10374879837036133,0.5105748772621155,682935,0.0
<_io.BytesIO object at 0x00000257B64A92C0>,0.3542826175689697,0.09390085935592651,0.5104846954345703,682935,0.0
<_io.BytesIO object at 0x00000257B64A95E0>,0.2634969651699066,0.08247195929288864,0.5081368684768677,682935,0.0
<_io.BytesIO object at 0x00000257B64A9F90>,0.43723905086517334,0.10338135063648224,0.5117506980895996,682936,0.0
<_io.BytesIO object at 0x00000257B64A9F40>,0.35380494594573975,0.09341337531805038,0.5118656158447266,682936,0.0
<_io.BytesIO object at 0x00000257B64A92C0>,0.2630172371864319,0.08197830617427826,0.5094559192657471,682936,0.0
<_io.BytesIO object at 0x00000257B64A93B0>,0.436881422996521,0.10280682146549225,0.5127500891685486,682937,0.0
<_io.BytesIO object at 0x00000257B64A9B30>,0.35353243350982666,0.09306208789348602,0.512695848941803,682937,0.0
<_io.BytesIO object at 0x00000257B64A9F40>,0.2626367211341858,0.08156592398881912,0.5106648206710815,682937,0.0
<_io.BytesIO object at 0x00000257B64A9F90>,0.43653541803359985,0.10243450850248337,0.5135759115219116,682938,0.0
<_io.BytesIO object at 0x00000257B64A93B0>,0.35318413376808167,0.09255969524383545,0.5138439536094666,682938,0.0
<_io.BytesIO object at 0x00000257B64A9D10>,0.2624656558036804,0.08120738714933395,0.5117721557617188,682938,0.0
