_io,pos_x,pos_y,pos_z,frame_number,trial_time
<_io.BytesIO object at 0x000001EE412B8F40>,0.411569207906723,0.1086651161313057,0.16025200486183167,626938,0.0
<_io.BytesIO object at 0x000001EE41229A40>,0.33312323689460754,0.10662341862916946,0.18843315541744232,626938,0.0
<_io.BytesIO object at 0x000001EE412C9450>,0.24540850520133972,0.10367889702320099,0.21719148755073547,626938,0.0
<_io.BytesIO object at 0x000001EE412B8F90>,0.4105917513370514,0.10850515961647034,0.16039016842842102,626939,0.0
<_io.BytesIO object at 0x000001EE412B8B30>,0.3322374224662781,0.10648766905069351,0.1888669729232788,626939,0.0
<_io.BytesIO object at 0x000001EE20B26180>,0.2445182055234909,0.10347681492567062,0.21734145283699036,626939,0.0
<_io.BytesIO object at 0x000001EE412B8F90>,0.4096517264842987,0.10859721153974533,0.16033576428890228,626940,0.0
<_io.BytesIO object at 0x000001EE41229900>,0.33122995495796204,0.10641627758741379,0.1890881061553955,626940,0.0
<_io.BytesIO object at 0x000001EE41229860>,0.24351994693279266,0.10350719094276428,0.21763856709003448,626940,0.0
<_io.BytesIO object at 0x000001EE41229810>,0.40877512097358704,0.10851907730102539,0.16054771840572357,626941,0.0
<_io.BytesIO object at 0x000001EE412B8F40>,0.33052706718444824,0.10634622722864151,0.189040407538414,626941,0.0
<_io.BytesIO object at 0x000001EE41229D10>,0.2428935319185257,0.10344540327787399,0.21799436211585999,626941,0.0
<_io.BytesIO object at 0x000001EE412B8AE0>,0.4080442488193512,0.10843373835086823,0.16065126657485962,626942,0.0
<_io.BytesIO object at 0x000001EE412B8B30>,0.3294917345046997,0.10616093128919601,0.1896488070487976,626942,0.0
<_io.BytesIO object at 0x000001EE412C9860>,0.24188999831676483,0.10334210842847824,0.2183157056570053,626942,0.0
<_io.BytesIO object at 0x000001EE412B8F90>,0.407199889421463,0.10833247750997543,0.1608150154352188,626943,0.0
<_io.BytesIO object at 0x000001EE412298B0>,0.32886993885040283,0.10612587630748749,0.18983827531337738,626943,0.0
