_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x0000023D25DBAEA0>,0.3869343101978302,0.034322161227464676,0.5496225953102112,1291004
<_io.BytesIO object at 0x0000023D25E1E0E0>,0.3038261830806732,0.02747403085231781,0.5559312701225281,1291004
<_io.BytesIO object at 0x0000023D25E1E2C0>,0.21277117729187012,0.01959262415766716,0.5606030225753784,1291004
<_io.BytesIO object at 0x0000023D25DBAC20>,0.38708773255348206,0.03237901255488396,0.5503172874450684,1291005
<_io.BytesIO object at 0x0000023D25E1E0E0>,0.3038989007472992,0.025599896907806396,0.5564969182014465,1291005
<_io.BytesIO object at 0x0000023D25E1E450>,0.21267835795879364,0.018605345860123634,0.56089186668396,1291005
<_io.BytesIO object at 0x0000023D25DBAC70>,0.38722726702690125,0.0318637415766716,0.5501304268836975,1291006
<_io.BytesIO object at 0x0000023D25E1E0E0>,0.30401507019996643,0.025273121893405914,0.5563734173774719,1291006
<_io.BytesIO object at 0x0000023D25E1E630>,0.2128666788339615,0.018246058374643326,0.5608317852020264,1291006
<_io.BytesIO object at 0x0000023D25DBABD0>,0.38732174038887024,0.0318036712706089,0.5501001477241516,1291007
<_io.BytesIO object at 0x0000023D25E1E950>,0.30408862233161926,0.0251814853399992,0.5563727021217346,1291007
<_io.BytesIO object at 0x0000023D25E1E7C0>,0.21297529339790344,0.018117904663085938,0.5608343482017517,1291007
<_io.BytesIO object at 0x0000023D25DBAC70>,0.38738349080085754,0.031674809753894806,0.5501434206962585,1291008
<_io.BytesIO object at 0x0000023D25E1E270>,0.3041743040084839,0.02504437230527401,0.5564236640930176,1291008
<_io.BytesIO object at 0x0000023D25E1E220>,0.21303847432136536,0.017906002700328827,0.5609539747238159,1291008
<_io.BytesIO object at 0x0000023D25DBABD0>,0.3875020146369934,0.031466059386730194,0.5501243472099304,1291009
<_io.BytesIO object at 0x0000023D25E1EA40>,0.30430957674980164,0.024759383872151375,0.556262195110321,1291009
<_io.BytesIO object at 0x0000023D25E1E2C0>,0.21312083303928375,0.01776900701224804,0.5609643459320068,1291009
<_io.BytesIO object at 0x0000023D25DBAC70>,0.38760119676589966,0.031039422377943993,0.5501760840415955,1291010
<_io.BytesIO object at 0x0000023D25E1E9F0>,0.3044585585594177,0.02455344796180725,0.5563876032829285,1291010
<_io.BytesIO object at 0x0000023D25E1E720>,0.21332867443561554,0.017380669713020325,0.5609583258628845,1291010
<_io.BytesIO object at 0x0000023D25DBAD60>,0.3878898024559021,0.030993809923529625,0.5505053997039795,1291012
<_io.BytesIO object at 0x0000023D25E1E9F0>,0.30450937151908875,0.024469532072544098,0.5566859245300293,1291012
<_io.BytesIO object at 0x0000023D25E1E590>,0.21339577436447144,0.017579464241862297,0.5611960291862488,1291012
<_io.BytesIO object at 0x0000023D25DBAEA0>,0.38794633746147156,0.03105670027434826,0.5505813956260681,1291013
<_io.BytesIO object at 0x0000023D25E1E9F0>,0.3045611083507538,0.024535367265343666,0.556786835193634,1291013
<_io.BytesIO object at 0x0000023D25E1E0E0>,0.21352066099643707,0.01747957244515419,0.5611959099769592,1291013
<_io.BytesIO object at 0x0000023D25DBAF40>,0.3880259096622467,0.0311210285872221,0.5506346821784973,1291014
<_io.BytesIO object at 0x0000023D25E1E400>,0.304775595664978,0.02461300604045391,0.5568223595619202,1291014
<_io.BytesIO object at 0x0000023D25E1E630>,0.21357356011867523,0.01753818430006504,0.5612269639968872,1291014
<_io.BytesIO object at 0x0000023D25DBAEF0>,0.38809388875961304,0.031147241592407227,0.5506237745285034,1291015
<_io.BytesIO object at 0x0000023D25E1E400>,0.3048302233219147,0.02465188503265381,0.5568229556083679,1291015
<_io.BytesIO object at 0x0000023D25E1E950>,0.213637113571167,0.01774008572101593,0.5613057017326355,1291015
<_io.BytesIO object at 0x0000023D25DBAEA0>,0.3883168697357178,0.03134879097342491,0.550580620765686,1291016
<_io.BytesIO object at 0x0000023D25E1E680>,0.30488890409469604,0.024694690480828285,0.5567556619644165,1291016
<_io.BytesIO object at 0x0000023D25E1E860>,0.21367476880550385,0.017798583954572678,0.5612971782684326,1291016
<_io.BytesIO object at 0x0000023D25DBAEF0>,0.3884696960449219,0.031348709017038345,0.5504621267318726,1291017
<_io.BytesIO object at 0x0000023D25E1E6D0>,0.3051261901855469,0.02491261065006256,0.5564743280410767,1291017
<_io.BytesIO object at 0x0000023D25E1E090>,0.2137729823589325,0.017947234213352203,0.5611454844474792,1291017
<_io.BytesIO object at 0x0000023D25DBAEA0>,0.3885003924369812,0.03137682378292084,0.5504025816917419,1291018
<_io.BytesIO object at 0x0000023D25E1E3B0>,0.305342435836792,0.025043539702892303,0.5564510822296143,1291018
<_io.BytesIO object at 0x0000023D25E1E540>,0.2137996107339859,0.01800323836505413,0.5611082315444946,1291018
<_io.BytesIO object at 0x0000023D25DBAB80>,0.3885314464569092,0.03138396516442299,0.550336480140686,1291019
<_io.BytesIO object at 0x0000023D25E1E3B0>,0.30536502599716187,0.02506067417562008,0.5564058423042297,1291019
<_io.BytesIO object at 0x0000023D25E1E220>,0.21381832659244537,0.018042875453829765,0.5610798001289368,1291019
<_io.BytesIO object at 0x0000023D25DBAF40>,0.3885504901409149,0.031414639204740524,0.5502392053604126,1291020
<_io.BytesIO object at 0x0000023D25E1E3B0>,0.3053833544254303,0.02508290857076645,0.5563397407531738,1291020
<_io.BytesIO object at 0x0000023D25E1E9A0>,0.2138371616601944,0.018056830391287804,0.5610409379005432,1291020
<_io.BytesIO object at 0x0000023D25DBAC70>,0.3885653018951416,0.03143811598420143,0.5501583218574524,1291021
<_io.BytesIO object at 0x0000023D25E1E270>,0.3053126633167267,0.025000767782330513,0.5562747120857239,1291021
<_io.BytesIO object at 0x0000023D25E1E0E0>,0.21384131908416748,0.01806372031569481,0.5609829425811768,1291021
<_io.BytesIO object at 0x0000023D25DBAF40>,0.38855332136154175,0.031441546976566315,0.5500920414924622,1291022
<_io.BytesIO object at 0x0000023D25E1E680>,0.30532026290893555,0.025002872571349144,0.5561824440956116,1291022
<_io.BytesIO object at 0x0000023D25E1E900>,0.2138151228427887,0.017894940450787544,0.5608733892440796,1291022
<_io.BytesIO object at 0x0000023D25DBAC70>,0.3884204030036926,0.03145866468548775,0.5498937964439392,1291023
<_io.BytesIO object at 0x0000023D25E1E8B0>,0.3052074909210205,0.024894028902053833,0.5562127828598022,1291023
<_io.BytesIO object at 0x0000023D25E1E540>,0.2138042449951172,0.017881333827972412,0.5608259439468384,1291023
<_io.BytesIO object at 0x0000023D25DBAF40>,0.3883906900882721,0.031441159546375275,0.549809455871582,1291024
<_io.BytesIO object at 0x0000023D25E1E7C0>,0.3051886260509491,0.024882616475224495,0.5561610460281372,1291024
<_io.BytesIO object at 0x0000023D25E1E090>,0.21378867328166962,0.017854034900665283,0.560782253742218,1291024
<_io.BytesIO object at 0x0000023D25DBAEF0>,0.38836249709129333,0.031443040817976,0.5497324466705322,1291025
<_io.BytesIO object at 0x0000023D25E1E7C0>,0.30514299869537354,0.024872595444321632,0.5559831261634827,1291025
<_io.BytesIO object at 0x0000023D25E1E130>,0.2137513905763626,0.017795246094465256,0.5606063008308411,1291025
<_io.BytesIO object at 0x0000023D25DBAC70>,0.3883303105831146,0.031477686017751694,0.5496422648429871,1291026
<_io.BytesIO object at 0x0000023D25E1E360>,0.3049830198287964,0.024850299581885338,0.5559062957763672,1291026
<_io.BytesIO object at 0x0000023D25E1E9A0>,0.21358993649482727,0.018026627600193024,0.5605840086936951,1291026
<_io.BytesIO object at 0x0000023D25DBAEF0>,0.3883022964000702,0.031517866998910904,0.549532413482666,1291027
<_io.BytesIO object at 0x0000023D25E1E2C0>,0.30493348836898804,0.02486506849527359,0.5558252334594727,1291027
<_io.BytesIO object at 0x0000023D25E1E450>,0.21355664730072021,0.018019845709204674,0.5605347752571106,1291027
<_io.BytesIO object at 0x0000023D25DBAC70>,0.3882564902305603,0.0315701924264431,0.5494484305381775,1291028
<_io.BytesIO object at 0x0000023D25E1E630>,0.30488327145576477,0.02488008886575699,0.5557352900505066,1291028
<_io.BytesIO object at 0x0000023D25E1E0E0>,0.21356716752052307,0.017802489921450615,0.5604062080383301,1291028
<_io.BytesIO object at 0x0000023D25DBAEF0>,0.3882329761981964,0.03161313757300377,0.5492903590202332,1291029
<_io.BytesIO object at 0x0000023D25E1E950>,0.30477970838546753,0.024968475103378296,0.555594801902771,1291029
<_io.BytesIO object at 0x0000023D25E1E540>,0.21363872289657593,0.017786359414458275,0.5602309107780457,1291029
<_io.BytesIO object at 0x0000023D25DBAE50>,0.3882116973400116,0.03165360167622566,0.5491889715194702,1291030
<_io.BytesIO object at 0x0000023D25DBAC70>,0.3047412633895874,0.024974022060632706,0.5555166602134705,1291030
<_io.BytesIO object at 0x0000023D25E1E5E0>,0.21361897885799408,0.017767269164323807,0.5601654648780823,1291030
<_io.BytesIO object at 0x0000023D25DBAD60>,0.38816022872924805,0.031702205538749695,0.5491174459457397,1291031
<_io.BytesIO object at 0x0000023D25E1E9A0>,0.30469924211502075,0.025007227435708046,0.555443286895752,1291031
<_io.BytesIO object at 0x0000023D25E1E180>,0.21359984576702118,0.017762508243322372,0.5601188540458679,1291031
<_io.BytesIO object at 0x0000023D25DBAD10>,0.38814911246299744,0.03171895816922188,0.5490453839302063,1291032
<_io.BytesIO object at 0x0000023D25E1E590>,0.3046749532222748,0.025011688470840454,0.5553978681564331,1291032
<_io.BytesIO object at 0x0000023D25E1E090>,0.21357455849647522,0.01774747483432293,0.5600826144218445,1291032
<_io.BytesIO object at 0x0000023D25DBAF40>,0.38812556862831116,0.031730759888887405,0.5489816069602966,1291033
<_io.BytesIO object at 0x0000023D25E1E540>,0.30465734004974365,0.02502433769404888,0.555338442325592,1291033
<_io.BytesIO object at 0x0000023D25E1E400>,0.2135588526725769,0.017730968073010445,0.5600493550300598,1291033
<_io.BytesIO object at 0x0000023D25DBAC70>,0.38812100887298584,0.031753621995449066,0.5489303469657898,1291034
<_io.BytesIO object at 0x0000023D25E1E540>,0.3046470284461975,0.025040047243237495,0.5552684664726257,1291034
<_io.BytesIO object at 0x0000023D25E1EA40>,0.2135608047246933,0.01773102954030037,0.5600180625915527,1291034
<_io.BytesIO object at 0x0000023D25DBAD10>,0.3881135880947113,0.03177313506603241,0.5489054918289185,1291035
<_io.BytesIO object at 0x0000023D25E1E310>,0.30464982986450195,0.025050297379493713,0.5552500486373901,1291035
<_io.BytesIO object at 0x0000023D25E1E1D0>,0.2135484367609024,0.01773805357515812,0.5600060224533081,1291035
<_io.BytesIO object at 0x0000023D25DBADB0>,0.38811439275741577,0.031784944236278534,0.5488974452018738,1291036
<_io.BytesIO object at 0x0000023D25E1E310>,0.30465203523635864,0.025063220411539078,0.555247962474823,1291036
<_io.BytesIO object at 0x0000023D25E1E680>,0.2135445475578308,0.01776501163840294,0.5599875450134277,1291036
<_io.BytesIO object at 0x0000023D25DBAC70>,0.38804391026496887,0.031863465905189514,0.5488343834877014,1291037
<_io.BytesIO object at 0x0000023D25E1E630>,0.30465760827064514,0.02507426030933857,0.5552414655685425,1291037
<_io.BytesIO object at 0x0000023D25E1E360>,0.21355262398719788,0.01778022013604641,0.55998295545578,1291037
<_io.BytesIO object at 0x0000023D25DBAEA0>,0.38806116580963135,0.0318809412419796,0.5488135814666748,1291038
<_io.BytesIO object at 0x0000023D25E1E9F0>,0.3046644628047943,0.025088833644986153,0.5552285313606262,1291038
