_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x0000017D408C89F0>,0.3825399577617645,0.036265816539525986,0.5606649518013,1231439
<_io.BytesIO object at 0x0000017D408C8860>,0.2989935874938965,0.035255368798971176,0.5626360177993774,1231439
<_io.BytesIO object at 0x0000017D408C85E0>,0.20736199617385864,0.03363676369190216,0.5628042221069336,1231439
<_io.BytesIO object at 0x0000017D409398B0>,0.382507860660553,0.036274489015340805,0.5607681274414062,1231440
<_io.BytesIO object at 0x0000017D409391D0>,0.2989714741706848,0.03524138033390045,0.5626512169837952,1231440
<_io.BytesIO object at 0x0000017D409399A0>,0.20742225646972656,0.03359308838844299,0.5627753734588623,1231440
<_io.BytesIO object at 0x0000017D408C8220>,0.3824410140514374,0.03618095815181732,0.5607942938804626,1231441
<_io.BytesIO object at 0x0000017D408C8F40>,0.29895415902137756,0.035201296210289,0.5626615285873413,1231441
<_io.BytesIO object at 0x0000017D408C8860>,0.20731179416179657,0.03355657309293747,0.5627768039703369,1231441
<_io.BytesIO object at 0x0000017D408C8860>,0.38240495324134827,0.03612115979194641,0.5608236789703369,1231442
<_io.BytesIO object at 0x0000017D408C8900>,0.29892605543136597,0.03517743945121765,0.5626746416091919,1231442
<_io.BytesIO object at 0x0000017D409132C0>,0.20731721818447113,0.03360340744256973,0.5627025365829468,1231442
<_io.BytesIO object at 0x0000017D408C8DB0>,0.38238656520843506,0.036074958741664886,0.5608446002006531,1231443
<_io.BytesIO object at 0x0000017D408C8900>,0.29891252517700195,0.03514435514807701,0.5626833438873291,1231443
<_io.BytesIO object at 0x0000017D408C8A40>,0.20720455050468445,0.033568140119314194,0.5626530051231384,1231443
<_io.BytesIO object at 0x0000017D408C8D60>,0.38236120343208313,0.03603486716747284,0.5608819723129272,1231444
<_io.BytesIO object at 0x0000017D408C8AE0>,0.2988937199115753,0.035125404596328735,0.5627009868621826,1231444
<_io.BytesIO object at 0x0000017D408C8DB0>,0.20718398690223694,0.033567022532224655,0.5626714825630188,1231444
<_io.BytesIO object at 0x0000017D408C83B0>,0.3823433220386505,0.036010902374982834,0.56093829870224,1231445
<_io.BytesIO object at 0x0000017D408C8AE0>,0.29887887835502625,0.035122837871313095,0.5627420544624329,1231445
<_io.BytesIO object at 0x0000017D408C8C20>,0.20718078315258026,0.03359045460820198,0.5626786351203918,1231445
<_io.BytesIO object at 0x0000017D408C8C20>,0.3823026120662689,0.036040354520082474,0.5610131621360779,1231446
<_io.BytesIO object at 0x0000017D408C8270>,0.29884955286979675,0.03514494001865387,0.5628097057342529,1231446
<_io.BytesIO object at 0x0000017D409132C0>,0.20701850950717926,0.033711012452840805,0.5627509355545044,1231446
<_io.BytesIO object at 0x0000017D408C84F0>,0.3822619616985321,0.03608953207731247,0.5610975027084351,1231447
<_io.BytesIO object at 0x0000017D408C8C20>,0.2987808287143707,0.03526108339428902,0.5628581643104553,1231447
<_io.BytesIO object at 0x0000017D408C8C70>,0.20700211822986603,0.033753011375665665,0.5627736449241638,1231447
<_io.BytesIO object at 0x0000017D408C8C70>,0.38223519921302795,0.036126475781202316,0.5611999034881592,1231448
<_io.BytesIO object at 0x0000017D408C8AE0>,0.29874128103256226,0.03531723469495773,0.5629495978355408,1231448
<_io.BytesIO object at 0x0000017D40913180>,0.2069452404975891,0.03376710042357445,0.5628635287284851,1231448
<_io.BytesIO object at 0x0000017D408C8A40>,0.3823603093624115,0.03609304502606392,0.5613808631896973,1231449
<_io.BytesIO object at 0x0000017D408C82C0>,0.29875028133392334,0.035467687994241714,0.5630446672439575,1231449
<_io.BytesIO object at 0x0000017D408C8D60>,0.20703008770942688,0.03390180319547653,0.562807559967041,1231449
<_io.BytesIO object at 0x0000017D409393B0>,0.3823564648628235,0.0361514650285244,0.5614450573921204,1231450
<_io.BytesIO object at 0x0000017D40939A90>,0.29873430728912354,0.03554939478635788,0.5630845427513123,1231450
<_io.BytesIO object at 0x0000017D40939F90>,0.20702262222766876,0.03403571993112564,0.5629604458808899,1231450
<_io.BytesIO object at 0x0000017D408C8C70>,0.38235172629356384,0.03626139089465141,0.5614823698997498,1231451
<_io.BytesIO object at 0x0000017D408C8860>,0.2987406849861145,0.03571271523833275,0.5631025433540344,1231451
<_io.BytesIO object at 0x0000017D408C84F0>,0.20700965821743011,0.034104812890291214,0.5629931688308716,1231451
