_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x000001AFF26A9680>,0.40395596623420715,0.058471087366342545,0.5554198026657104,780354
<_io.BytesIO object at 0x000001AFF26A9DB0>,0.3200792670249939,0.060964006930589676,0.5542652606964111,780354
<_io.BytesIO object at 0x000001AFF26A9220>,0.2285958081483841,0.06349201500415802,0.550893247127533,780354
<_io.BytesIO object at 0x000001AFF2686540>,0.40395596623420715,0.058471087366342545,0.5554198026657104,780354
<_io.BytesIO object at 0x000001AFF26868B0>,0.3200792670249939,0.060964006930589676,0.5542652606964111,780354
<_io.BytesIO object at 0x000001AFF2686E00>,0.2285958081483841,0.06349201500415802,0.550893247127533,780354
<_io.BytesIO object at 0x000001AFF2686450>,0.4040251672267914,0.05841154232621193,0.555371880531311,780355
<_io.BytesIO object at 0x000001AFF2686C20>,0.3202343285083771,0.0608939602971077,0.5543625354766846,780355
<_io.BytesIO object at 0x000001AFF2686180>,0.22865088284015656,0.06341797858476639,0.5509127378463745,780355
<_io.BytesIO object at 0x000001AFF2686950>,0.4040251672267914,0.05841154232621193,0.555371880531311,780355
<_io.BytesIO object at 0x000001AFF26A98B0>,0.3202343285083771,0.0608939602971077,0.5543625354766846,780355
<_io.BytesIO object at 0x000001AFF26A9400>,0.22865088284015656,0.06341797858476639,0.5509127378463745,780355
<_io.BytesIO object at 0x000001AFF26A9CC0>,0.40404731035232544,0.05820608139038086,0.5553444027900696,780356
<_io.BytesIO object at 0x000001AFF26A9680>,0.32025861740112305,0.06076909229159355,0.5543274283409119,780356
<_io.BytesIO object at 0x000001AFF26A9B80>,0.22869305312633514,0.06334689259529114,0.5509358644485474,780356
<_io.BytesIO object at 0x000001AFF26869F0>,0.40404731035232544,0.05820608139038086,0.5553444027900696,780356
<_io.BytesIO object at 0x000001AFF2686310>,0.32025861740112305,0.06076909229159355,0.5543274283409119,780356
<_io.BytesIO object at 0x000001AFF2686810>,0.22869305312633514,0.06334689259529114,0.5509358644485474,780356
<_io.BytesIO object at 0x000001AFF26863B0>,0.4040699601173401,0.058111704885959625,0.5553178787231445,780357
<_io.BytesIO object at 0x000001AFF26862C0>,0.32028844952583313,0.06069158762693405,0.554295003414154,780357
<_io.BytesIO object at 0x000001AFF2686AE0>,0.22880049049854279,0.06324024498462677,0.5508358478546143,780357
<_io.BytesIO object at 0x000001AFF26866D0>,0.4040699601173401,0.058111704885959625,0.5553178787231445,780357
<_io.BytesIO object at 0x000001AFF2686F40>,0.32028844952583313,0.06069158762693405,0.554295003414154,780357
<_io.BytesIO object at 0x000001AFF26A9770>,0.22880049049854279,0.06324024498462677,0.5508358478546143,780357
<_io.BytesIO object at 0x000001AFF26860E0>,0.4041252136230469,0.05798274651169777,0.5552955269813538,780358
