_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x000001DC13F62040>,0.2913108170032501,-0.03196505829691887,0.6772809624671936,72046
<_io.BytesIO object at 0x000001DC13F62F90>,0.2537308931350708,0.01631838269531727,0.649669349193573,72046
<_io.BytesIO object at 0x000001DC13F62C70>,0.3413344621658325,-0.0425238311290741,0.6365334987640381,72046
<_io.BytesIO object at 0x000001DC13F629F0>,0.30371829867362976,0.03485303372144699,0.5992245674133301,72046
<_io.BytesIO object at 0x000001DC13F62770>,0.2570165991783142,0.017514444887638092,0.5963801741600037,72046
<_io.BytesIO object at 0x000001DC13F628B0>,0.29450520873069763,-0.016499539837241173,0.5589757561683655,72046
<_io.BytesIO object at 0x000001DC13F62DB0>,0.32666799426078796,0.002185361459851265,0.5494996905326843,72046
<_io.BytesIO object at 0x000001DC13F622C0>,0.38662829995155334,0.02227301150560379,0.5468858480453491,72046
<_io.BytesIO object at 0x000001DC13F62090>,0.39026620984077454,0.005027187988162041,0.5790935158729553,72046
<_io.BytesIO object at 0x000001DC140A0770>,0.38148096203804016,-0.037527136504650116,0.6001060009002686,72046
<_io.BytesIO object at 0x000001DC13F62E50>,0.2914736568927765,-0.03264277055859566,0.6773877143859863,72047
<_io.BytesIO object at 0x000001DC13F622C0>,0.2537405788898468,0.015432200394570827,0.6496108174324036,72047
<_io.BytesIO object at 0x000001DC13F629A0>,0.3416562080383301,-0.04305205121636391,0.6367459893226624,72047
<_io.BytesIO object at 0x000001DC13F62400>,0.30371755361557007,0.034020792692899704,0.5991003513336182,72047
<_io.BytesIO object at 0x000001DC13F62310>,0.257282555103302,0.01644289307296276,0.5962299704551697,72047
<_io.BytesIO object at 0x000001DC140A0860>,0.29415443539619446,-0.01728988066315651,0.5587800145149231,72047
<_io.BytesIO object at 0x000001DC140A0BD0>,0.3268111050128937,0.001271276967599988,0.5494921207427979,72047
<_io.BytesIO object at 0x000001DC140A09F0>,0.38699278235435486,0.02174304984509945,0.5471451878547668,72047
<_io.BytesIO object at 0x000001DC140A0770>,0.39044931530952454,0.004749552812427282,0.5792670845985413,72047
<_io.BytesIO object at 0x000001DC140A0D60>,0.3818451762199402,-0.03801284357905388,0.600378692150116,72047
<_io.BytesIO object at 0x000001DC13F62A40>,0.29155755043029785,-0.03347883000969887,0.6774820685386658,72048
<_io.BytesIO object at 0x000001DC13F62EF0>,0.2536599934101105,0.01444705668836832,0.6494990587234497,72048
<_io.BytesIO object at 0x000001DC13F62400>,0.3419424295425415,-0.04375164955854416,0.6369913816452026,72048
<_io.BytesIO object at 0x000001DC13F62F40>,0.30388543009757996,0.03290638327598572,0.5989713072776794,72048
<_io.BytesIO object at 0x000001DC13F628B0>,0.25739291310310364,0.015232899226248264,0.5960476398468018,72048
<_io.BytesIO object at 0x000001DC140A02C0>,0.2942488193511963,-0.017682179808616638,0.5587853193283081,72048
