_io,pos_x,pos_y,pos_z,frame_number,trial_time
<_io.BytesIO object at 0x0000020E03170270>,0.3148512840270996,0.026872804388403893,0.5532712936401367,714339,0.0
<_io.BytesIO object at 0x0000020E03170180>,0.22372420132160187,0.024697324261069298,0.560372531414032,714339,0.0
<_io.BytesIO object at 0x0000020E03373DB0>,0.3981519639492035,0.028004424646496773,0.5453105568885803,714340,0.0
<_io.BytesIO object at 0x0000020E03202E50>,0.3148491084575653,0.026873398572206497,0.5532620549201965,714340,0.0
<_io.BytesIO object at 0x0000020E03202720>,0.22371621429920197,0.024715375155210495,0.5603544116020203,714340,0.0
<_io.BytesIO object at 0x0000020E03202680>,0.3979903757572174,0.027784127742052078,0.5451334118843079,714346,0.0
<_io.BytesIO object at 0x0000020E03202B30>,0.3147336542606354,0.026899369433522224,0.552937388420105,714346,0.0
<_io.BytesIO object at 0x0000020E06D8AE50>,0.22346222400665283,0.02463681995868683,0.5600581765174866,714346,0.0
<_io.BytesIO object at 0x0000020E03170860>,0.3981388807296753,0.027985963970422745,0.5453067421913147,714341,0.0
<_io.BytesIO object at 0x0000020E03170EA0>,0.31484082341194153,0.02687772922217846,0.5532077550888062,714341,0.0
<_io.BytesIO object at 0x0000020E03170F40>,0.22360780835151672,0.02465609461069107,0.5602834820747375,714341,0.0
<_io.BytesIO object at 0x0000020E030F2180>,0.3979903757572174,0.027784127742052078,0.5451334118843079,714346,0.0
<_io.BytesIO object at 0x0000020E030F2A90>,0.3147336542606354,0.026899369433522224,0.552937388420105,714346,0.0
<_io.BytesIO object at 0x0000020E03170720>,0.22346222400665283,0.02463681995868683,0.5600581765174866,714346,0.0
<_io.BytesIO object at 0x0000020E03082540>,0.3981229364871979,0.027954459190368652,0.5453012585639954,714342,0.0
<_io.BytesIO object at 0x0000020E030828B0>,0.31483331322669983,0.026876317337155342,0.553195059299469,714342,0.0
<_io.BytesIO object at 0x0000020E03082D60>,0.2235901951789856,0.02467617765069008,0.560255229473114,714342,0.0
<_io.BytesIO object at 0x0000020E0307C090>,0.39810624718666077,0.027919350191950798,0.5452988147735596,714343,0.0
<_io.BytesIO object at 0x0000020E0307CE50>,0.3147338926792145,0.026740839704871178,0.5532314777374268,714343,0.0
<_io.BytesIO object at 0x0000020E03110540>,0.2235775738954544,0.024687038734555244,0.5602222084999084,714343,0.0
<_io.BytesIO object at 0x0000020E031703B0>,0.39808234572410583,0.027880892157554626,0.5452845096588135,714344,0.0
<_io.BytesIO object at 0x0000020E03170EA0>,0.31485405564308167,0.026896001771092415,0.5531748533248901,714344,0.0
<_io.BytesIO object at 0x0000020E031706D0>,0.22356416285037994,0.02470528893172741,0.5601896643638611,714344,0.0
<_io.BytesIO object at 0x0000020E03110540>,0.39806443452835083,0.027829071506857872,0.5452554821968079,714345,0.0
<_io.BytesIO object at 0x0000020E0307CA90>,0.3147437572479248,0.026915626600384712,0.5530087947845459,714345,0.0
<_io.BytesIO object at 0x0000020E0307C590>,0.22356007993221283,0.024716263636946678,0.5601286292076111,714345,0.0
<_io.BytesIO object at 0x0000020E03170540>,0.3979903757572174,0.027784127742052078,0.5451334118843079,714346,0.0
<_io.BytesIO object at 0x0000020E03170770>,0.3147336542606354,0.026899369433522224,0.552937388420105,714346,0.0
<_io.BytesIO object at 0x0000020E03170EA0>,0.22346222400665283,0.02463681995868683,0.5600581765174866,714346,0.0
<_io.BytesIO object at 0x0000020E03170F90>,0.3980725407600403,0.027614345774054527,0.5450559258460999,714347,0.0
<_io.BytesIO object at 0x0000020E03170EA0>,0.3147251605987549,0.026868315413594246,0.5528756380081177,714347,0.0
<_io.BytesIO object at 0x0000020E03170130>,0.22344595193862915,0.02462153509259224,0.5598993301391602,714347,0.0
<_io.BytesIO object at 0x0000020E030821D0>,0.3980725407600403,0.027614345774054527,0.5450559258460999,714347,0.0
<_io.BytesIO object at 0x0000020E03082EF0>,0.3147251605987549,0.026868315413594246,0.5528756380081177,714347,0.0
<_io.BytesIO object at 0x0000020E0307C9F0>,0.22344595193862915,0.02462153509259224,0.5598993301391602,714347,0.0
<_io.BytesIO object at 0x0000020E03110F90>,0.3980725407600403,0.027614345774054527,0.5450559258460999,714347,0.0
<_io.BytesIO object at 0x0000020E03110360>,0.3147251605987549,0.026868315413594246,0.5528756380081177,714347,0.0
<_io.BytesIO object at 0x0000020E03110220>,0.22344595193862915,0.02462153509259224,0.5598993301391602,714347,0.0
<_io.BytesIO object at 0x0000020E031104A0>,0.39818164706230164,0.028117425739765167,0.5453660488128662,714336,0.0
<_io.BytesIO object at 0x0000020E03110220>,0.31487399339675903,0.026915082708001137,0.5533199310302734,714336,0.0
<_io.BytesIO object at 0x0000020E03110090>,0.22373290359973907,0.02467816136777401,0.5604710578918457,714336,0.0
<_io.BytesIO object at 0x0000020E0307C040>,0.3981885015964508,0.0280902199447155,0.545326292514801,714337,0.0
<_io.BytesIO object at 0x0000020E0307C590>,0.31488198041915894,0.026908939704298973,0.5532559156417847,714337,0.0
<_io.BytesIO object at 0x0000020E0307CF40>,0.2237410694360733,0.02468629740178585,0.5604118704795837,714337,0.0
<_io.BytesIO object at 0x0000020E031704A0>,0.3981840908527374,0.028068838641047478,0.5453131794929504,714338,0.0
<_io.BytesIO object at 0x0000020E03512E50>,0.3148593306541443,0.02688571996986866,0.553276002407074,714338,0.0
<_io.BytesIO object at 0x0000020E035125E0>,0.223733052611351,0.02468814328312874,0.5603941679000854,714338,0.0
<_io.BytesIO object at 0x0000020E03170D60>,0.39816814661026,0.028028661385178566,0.5453084707260132,714339,0.0
<_io.BytesIO object at 0x0000020E0307C9F0>,0.3148512840270996,0.026872804388403893,0.5532712936401367,714339,0.0
<_io.BytesIO object at 0x0000020E0307C090>,0.22372420132160187,0.024697324261069298,0.560372531414032,714339,0.0
<_io.BytesIO object at 0x0000020E03110A40>,0.3981519639492035,0.028004424646496773,0.5453105568885803,714340,0.0
<_io.BytesIO object at 0x0000020E03110C70>,0.3148491084575653,0.026873398572206497,0.5532620549201965,714340,0.0
<_io.BytesIO object at 0x0000020E03110180>,0.22371621429920197,0.024715375155210495,0.5603544116020203,714340,0.0
<_io.BytesIO object at 0x0000020E0307C180>,0.3981388807296753,0.027985963970422745,0.5453067421913147,714341,0.0
<_io.BytesIO object at 0x0000020E0307CC20>,0.31484082341194153,0.02687772922217846,0.5532077550888062,714341,0.0
<_io.BytesIO object at 0x0000020E031708B0>,0.22360780835151672,0.02465609461069107,0.5602834820747375,714341,0.0
<_io.BytesIO object at 0x0000020E031102C0>,0.3981229364871979,0.027954459190368652,0.5453012585639954,714342,0.0
<_io.BytesIO object at 0x0000020E03110310>,0.31483331322669983,0.026876317337155342,0.553195059299469,714342,0.0
<_io.BytesIO object at 0x0000020E03110AE0>,0.2235901951789856,0.02467617765069008,0.560255229473114,714342,0.0
<_io.BytesIO object at 0x0000020E030F2540>,0.39798790216445923,0.027552291750907898,0.5447903871536255,714348,0.0
<_io.BytesIO object at 0x0000020E030F25E0>,0.3146009147167206,0.026675600558519363,0.5528583526611328,714348,0.0
<_io.BytesIO object at 0x0000020E030F2E50>,0.22343622148036957,0.024620110169053078,0.5598433017730713,714348,0.0
<_io.BytesIO object at 0x0000020E035128B0>,0.39798790216445923,0.027552291750907898,0.5447903871536255,714348,0.0
<_io.BytesIO object at 0x0000020E03512630>,0.3146009147167206,0.026675600558519363,0.5528583526611328,714348,0.0
<_io.BytesIO object at 0x0000020E06D8A9A0>,0.22343622148036957,0.024620110169053078,0.5598433017730713,714348,0.0
<_io.BytesIO object at 0x0000020E032025E0>,0.39798790216445923,0.027552291750907898,0.5447903871536255,714348,0.0
<_io.BytesIO object at 0x0000020E03202680>,0.3146009147167206,0.026675600558519363,0.5528583526611328,714348,0.0
<_io.BytesIO object at 0x0000020E032020E0>,0.22343622148036957,0.024620110169053078,0.5598433017730713,714348,0.0
<_io.BytesIO object at 0x0000020E03373F40>,0.39810624718666077,0.027919350191950798,0.5452988147735596,714343,0.0
<_io.BytesIO object at 0x0000020E03373C20>,0.3147338926792145,0.026740839704871178,0.5532314777374268,714343,0.0
<_io.BytesIO object at 0x0000020E033730E0>,0.2235775738954544,0.024687038734555244,0.5602222084999084,714343,0.0
<_io.BytesIO object at 0x0000020E032029F0>,0.39808234572410583,0.027880892157554626,0.5452845096588135,714344,0.0
<_io.BytesIO object at 0x0000020E032022C0>,0.31485405564308167,0.026896001771092415,0.5531748533248901,714344,0.0
<_io.BytesIO object at 0x0000020E03202DB0>,0.22356416285037994,0.02470528893172741,0.5601896643638611,714344,0.0
<_io.BytesIO object at 0x0000020E06D8A9A0>,0.39806443452835083,0.027829071506857872,0.5452554821968079,714345,0.0
<_io.BytesIO object at 0x0000020E03512630>,0.3147437572479248,0.026915626600384712,0.5530087947845459,714345,0.0
<_io.BytesIO object at 0x0000020E03512F90>,0.22356007993221283,0.024716263636946678,0.5601286292076111,714345,0.0
<_io.BytesIO object at 0x0000020E030F2EF0>,0.3979903757572174,0.027784127742052078,0.5451334118843079,714346,0.0
<_io.BytesIO object at 0x0000020E03110D60>,0.3147336542606354,0.026899369433522224,0.552937388420105,714346,0.0
<_io.BytesIO object at 0x0000020E03110810>,0.22346222400665283,0.02463681995868683,0.5600581765174866,714346,0.0
<_io.BytesIO object at 0x0000020E035122C0>,0.3980725407600403,0.027614345774054527,0.5450559258460999,714347,0.0
<_io.BytesIO object at 0x0000020E03512950>,0.3147251605987549,0.026868315413594246,0.5528756380081177,714347,0.0
<_io.BytesIO object at 0x0000020E06D8AE50>,0.22344595193862915,0.02462153509259224,0.5598993301391602,714347,0.0
<_io.BytesIO object at 0x0000020E03202860>,0.39798790216445923,0.027552291750907898,0.5447903871536255,714348,0.0
<_io.BytesIO object at 0x0000020E03202E50>,0.3146009147167206,0.026675600558519363,0.5528583526611328,714348,0.0
<_io.BytesIO object at 0x0000020E032029F0>,0.22343622148036957,0.024620110169053078,0.5598433017730713,714348,0.0
<_io.BytesIO object at 0x0000020E03202720>,0.39796245098114014,0.027427610009908676,0.5447098016738892,714349,0.0
<_io.BytesIO object at 0x0000020E03202860>,0.3146815598011017,0.026478489860892296,0.5527679324150085,714349,0.0
<_io.BytesIO object at 0x0000020E03202130>,0.22343981266021729,0.024681121110916138,0.5596875548362732,714349,0.0
<_io.BytesIO object at 0x0000020E030F2360>,0.39796245098114014,0.027427610009908676,0.5447098016738892,714349,0.0
<_io.BytesIO object at 0x0000020E030F2590>,0.3146815598011017,0.026478489860892296,0.5527679324150085,714349,0.0
<_io.BytesIO object at 0x0000020E030F25E0>,0.22343981266021729,0.024681121110916138,0.5596875548362732,714349,0.0
<_io.BytesIO object at 0x0000020E03202EF0>,0.39796245098114014,0.027427610009908676,0.5447098016738892,714349,0.0
<_io.BytesIO object at 0x0000020E06D8A360>,0.3146815598011017,0.026478489860892296,0.5527679324150085,714349,0.0
<_io.BytesIO object at 0x0000020E035128B0>,0.22343981266021729,0.024681121110916138,0.5596875548362732,714349,0.0
<_io.BytesIO object at 0x0000020E033736D0>,0.39796245098114014,0.027427610009908676,0.5447098016738892,714349,0.0
<_io.BytesIO object at 0x0000020E03373680>,0.3146815598011017,0.026478489860892296,0.5527679324150085,714349,0.0
<_io.BytesIO object at 0x0000020E033738B0>,0.22343981266021729,0.024681121110916138,0.5596875548362732,714349,0.0
<_io.BytesIO object at 0x0000020E03110F90>,0.39818164706230164,0.028117425739765167,0.5453660488128662,714336,0.0
<_io.BytesIO object at 0x0000020E03110090>,0.31487399339675903,0.026915082708001137,0.5533199310302734,714336,0.0
<_io.BytesIO object at 0x0000020E031109A0>,0.22373290359973907,0.02467816136777401,0.5604710578918457,714336,0.0
<_io.BytesIO object at 0x0000020E031706D0>,0.3981885015964508,0.0280902199447155,0.545326292514801,714337,0.0
<_io.BytesIO object at 0x0000020E031109A0>,0.31488198041915894,0.026908939704298973,0.5532559156417847,714337,0.0
<_io.BytesIO object at 0x0000020E03110180>,0.2237410694360733,0.02468629740178585,0.5604118704795837,714337,0.0
<_io.BytesIO object at 0x0000020E030DEC20>,0.3981840908527374,0.028068838641047478,0.5453131794929504,714338,0.0
<_io.BytesIO object at 0x0000020E030DE400>,0.3148593306541443,0.02688571996986866,0.553276002407074,714338,0.0
<_io.BytesIO object at 0x0000020E03373130>,0.223733052611351,0.02468814328312874,0.5603941679000854,714338,0.0
<_io.BytesIO object at 0x0000020E03373B30>,0.39816814661026,0.028028661385178566,0.5453084707260132,714339,0.0
<_io.BytesIO object at 0x0000020E03373B80>,0.3148512840270996,0.026872804388403893,0.5532712936401367,714339,0.0
<_io.BytesIO object at 0x0000020E030F2220>,0.22372420132160187,0.024697324261069298,0.560372531414032,714339,0.0
<_io.BytesIO object at 0x0000020E03373A40>,0.3981519639492035,0.028004424646496773,0.5453105568885803,714340,0.0
<_io.BytesIO object at 0x0000020E03373BD0>,0.3148491084575653,0.026873398572206497,0.5532620549201965,714340,0.0
<_io.BytesIO object at 0x0000020E030DE950>,0.22371621429920197,0.024715375155210495,0.5603544116020203,714340,0.0
<_io.BytesIO object at 0x0000020E03110630>,0.3981388807296753,0.027985963970422745,0.5453067421913147,714341,0.0
<_io.BytesIO object at 0x0000020E03110C70>,0.31484082341194153,0.02687772922217846,0.5532077550888062,714341,0.0
<_io.BytesIO object at 0x0000020E031109A0>,0.22360780835151672,0.02465609461069107,0.5602834820747375,714341,0.0
<_io.BytesIO object at 0x0000020E030DE1D0>,0.3981229364871979,0.027954459190368652,0.5453012585639954,714342,0.0
<_io.BytesIO object at 0x0000020E030DEEA0>,0.31483331322669983,0.026876317337155342,0.553195059299469,714342,0.0
<_io.BytesIO object at 0x0000020E030DE090>,0.2235901951789856,0.02467617765069008,0.560255229473114,714342,0.0
<_io.BytesIO object at 0x0000020E03373860>,0.39810624718666077,0.027919350191950798,0.5452988147735596,714343,0.0
<_io.BytesIO object at 0x0000020E03373DB0>,0.3147338926792145,0.026740839704871178,0.5532314777374268,714343,0.0
<_io.BytesIO object at 0x0000020E03373D60>,0.2235775738954544,0.024687038734555244,0.5602222084999084,714343,0.0
<_io.BytesIO object at 0x0000020E03170540>,0.39808234572410583,0.027880892157554626,0.5452845096588135,714344,0.0
<_io.BytesIO object at 0x0000020E03170D60>,0.31485405564308167,0.026896001771092415,0.5531748533248901,714344,0.0
<_io.BytesIO object at 0x0000020E030F2180>,0.22356416285037994,0.02470528893172741,0.5601896643638611,714344,0.0
<_io.BytesIO object at 0x0000020E03373CC0>,0.3979825973510742,0.027284827083349228,0.5446621179580688,714350,0.0
<_io.BytesIO object at 0x0000020E03373A40>,0.3146909475326538,0.02633596584200859,0.5526871681213379,714350,0.0
<_io.BytesIO object at 0x0000020E033730E0>,0.223481684923172,0.02467091754078865,0.5594936609268188,714350,0.0
<_io.BytesIO object at 0x0000020E031709A0>,0.3979825973510742,0.027284827083349228,0.5446621179580688,714350,0.0
<_io.BytesIO object at 0x0000020E03373EA0>,0.3146909475326538,0.02633596584200859,0.5526871681213379,714350,0.0
<_io.BytesIO object at 0x0000020E03373450>,0.223481684923172,0.02467091754078865,0.5594936609268188,714350,0.0
<_io.BytesIO object at 0x0000020E030DE0E0>,0.39806443452835083,0.027829071506857872,0.5452554821968079,714345,0.0
<_io.BytesIO object at 0x0000020E030DE4A0>,0.3147437572479248,0.026915626600384712,0.5530087947845459,714345,0.0
<_io.BytesIO object at 0x0000020E03110810>,0.22356007993221283,0.024716263636946678,0.5601286292076111,714345,0.0
<_io.BytesIO object at 0x0000020E030F2D60>,0.3979825973510742,0.027284827083349228,0.5446621179580688,714350,0.0
<_io.BytesIO object at 0x0000020E03512220>,0.3146909475326538,0.02633596584200859,0.5526871681213379,714350,0.0
<_io.BytesIO object at 0x0000020E03512AE0>,0.223481684923172,0.02467091754078865,0.5594936609268188,714350,0.0
<_io.BytesIO object at 0x0000020E03110180>,0.3979825973510742,0.027284827083349228,0.5446621179580688,714350,0.0
<_io.BytesIO object at 0x0000020E03110630>,0.3146909475326538,0.02633596584200859,0.5526871681213379,714350,0.0
<_io.BytesIO object at 0x0000020E030F26D0>,0.223481684923172,0.02467091754078865,0.5594936609268188,714350,0.0
<_io.BytesIO object at 0x0000020E03082360>,0.3979903757572174,0.027784127742052078,0.5451334118843079,714346,0.0
<_io.BytesIO object at 0x0000020E030829A0>,0.3147336542606354,0.026899369433522224,0.552937388420105,714346,0.0
<_io.BytesIO object at 0x0000020E03075400>,0.22346222400665283,0.02463681995868683,0.5600581765174866,714346,0.0
<_io.BytesIO object at 0x0000020E0307CA90>,0.3980725407600403,0.027614345774054527,0.5450559258460999,714347,0.0
<_io.BytesIO object at 0x0000020E0307C9F0>,0.3147251605987549,0.026868315413594246,0.5528756380081177,714347,0.0
<_io.BytesIO object at 0x0000020E0307C7C0>,0.22344595193862915,0.02462153509259224,0.5598993301391602,714347,0.0
<_io.BytesIO object at 0x0000020E03202360>,0.39798790216445923,0.027552291750907898,0.5447903871536255,714348,0.0
<_io.BytesIO object at 0x0000020E03202EF0>,0.3146009147167206,0.026675600558519363,0.5528583526611328,714348,0.0
<_io.BytesIO object at 0x0000020E03202B30>,0.22343622148036957,0.024620110169053078,0.5598433017730713,714348,0.0
<_io.BytesIO object at 0x0000020E035122C0>,0.39796245098114014,0.027427610009908676,0.5447098016738892,714349,0.0
<_io.BytesIO object at 0x0000020E030F2360>,0.3146815598011017,0.026478489860892296,0.5527679324150085,714349,0.0
<_io.BytesIO object at 0x0000020E030F2E50>,0.22343981266021729,0.024681121110916138,0.5596875548362732,714349,0.0
<_io.BytesIO object at 0x0000020E03202590>,0.3979825973510742,0.027284827083349228,0.5446621179580688,714350,0.0
<_io.BytesIO object at 0x0000020E03202F40>,0.3146909475326538,0.02633596584200859,0.5526871681213379,714350,0.0
<_io.BytesIO object at 0x0000020E03202360>,0.223481684923172,0.02467091754078865,0.5594936609268188,714350,0.0
<_io.BytesIO object at 0x0000020E035125E0>,0.39798209071159363,0.027202950790524483,0.5446209907531738,714351,0.0
<_io.BytesIO object at 0x0000020E035122C0>,0.3146945834159851,0.02633291855454445,0.5525202751159668,714351,0.0
<_io.BytesIO object at 0x0000020E03202220>,0.22347883880138397,0.024667564779520035,0.5594155192375183,714351,0.0
<_io.BytesIO object at 0x0000020E06D8A9A0>,0.39798209071159363,0.027202950790524483,0.5446209907531738,714351,0.0
<_io.BytesIO object at 0x0000020E0307CC20>,0.3146945834159851,0.02633291855454445,0.5525202751159668,714351,0.0
<_io.BytesIO object at 0x0000020E0307CE00>,0.22347883880138397,0.024667564779520035,0.5594155192375183,714351,0.0
<_io.BytesIO object at 0x0000020E030F2CC0>,0.39798209071159363,0.027202950790524483,0.5446209907531738,714351,0.0
<_io.BytesIO object at 0x0000020E030F21D0>,0.3146945834159851,0.02633291855454445,0.5525202751159668,714351,0.0
<_io.BytesIO object at 0x0000020E030F2180>,0.22347883880138397,0.024667564779520035,0.5594155192375183,714351,0.0
<_io.BytesIO object at 0x0000020E030822C0>,0.39798209071159363,0.027202950790524483,0.5446209907531738,714351,0.0
<_io.BytesIO object at 0x0000020E03082360>,0.3146945834159851,0.02633291855454445,0.5525202751159668,714351,0.0
<_io.BytesIO object at 0x0000020E03075400>,0.22347883880138397,0.024667564779520035,0.5594155192375183,714351,0.0
<_io.BytesIO object at 0x0000020E03202860>,0.39798209071159363,0.027202950790524483,0.5446209907531738,714351,0.0
<_io.BytesIO object at 0x0000020E03202180>,0.3146945834159851,0.02633291855454445,0.5525202751159668,714351,0.0
<_io.BytesIO object at 0x0000020E03202590>,0.22347883880138397,0.024667564779520035,0.5594155192375183,714351,0.0
<_io.BytesIO object at 0x0000020E03075400>,0.39796099066734314,0.02715875953435898,0.5445745587348938,714352,0.0
<_io.BytesIO object at 0x0000020E0315BEA0>,0.31468936800956726,0.026319757103919983,0.5524821877479553,714352,0.0
<_io.BytesIO object at 0x0000020E030F2CC0>,0.22346735000610352,0.02468266896903515,0.5593591928482056,714352,0.0
<_io.BytesIO object at 0x0000020E0307C7C0>,0.39796099066734314,0.02715875953435898,0.5445745587348938,714352,0.0
<_io.BytesIO object at 0x0000020E0307C040>,0.31468936800956726,0.026319757103919983,0.5524821877479553,714352,0.0
<_io.BytesIO object at 0x0000020E03082220>,0.22346735000610352,0.02468266896903515,0.5593591928482056,714352,0.0
