_io,pos_x,pos_y,pos_z,frame_number,trial_time
<_io.BytesIO object at 0x0000020E06D8AEA0>,0.3952518403530121,0.025634467601776123,0.5517199635505676,709979,0.0
<_io.BytesIO object at 0x0000020E0301E0E0>,0.31179308891296387,0.023618794977664948,0.5593838691711426,709979,0.0
<_io.BytesIO object at 0x0000020E0301E2C0>,0.22055348753929138,0.021660253405570984,0.5657380819320679,709979,0.0
<_io.BytesIO object at 0x0000020E06D8AEF0>,0.3950895667076111,0.023347698152065277,0.5519797801971436,709980,0.0
<_io.BytesIO object at 0x0000020E0301E6D0>,0.31177234649658203,0.022238994017243385,0.5595304369926453,709980,0.0
<_io.BytesIO object at 0x0000020E0301E400>,0.22052471339702606,0.020474910736083984,0.5658290386199951,709980,0.0
<_io.BytesIO object at 0x0000020E06D8AD60>,0.39473867416381836,0.02274482324719429,0.5513343214988708,709981,0.0
<_io.BytesIO object at 0x0000020E0301EA40>,0.3115586042404175,0.021505894139409065,0.5589360594749451,709981,0.0
<_io.BytesIO object at 0x0000020E0301E310>,0.22045660018920898,0.020054742693901062,0.5655117034912109,709981,0.0
<_io.BytesIO object at 0x0000020E06D8ABD0>,0.3948172628879547,0.02250029519200325,0.5509839057922363,709982,0.0
<_io.BytesIO object at 0x0000020E0301E9F0>,0.31148457527160645,0.021312087774276733,0.5587421655654907,709982,0.0
<_io.BytesIO object at 0x0000020E0301E770>,0.22011809051036835,0.019627967849373817,0.5653393268585205,709982,0.0
<_io.BytesIO object at 0x0000020E06D8AF40>,0.39463502168655396,0.022605473175644875,0.550876796245575,709983,0.0
<_io.BytesIO object at 0x0000020E0301E450>,0.3113526701927185,0.021194804459810257,0.5587781667709351,709983,0.0
<_io.BytesIO object at 0x0000020E0301E400>,0.22015108168125153,0.019380096346139908,0.565317690372467,709983,0.0
<_io.BytesIO object at 0x0000020E06D8AD10>,0.39458751678466797,0.022640109062194824,0.5507882833480835,709984,0.0
<_io.BytesIO object at 0x0000020E0301E450>,0.3113112151622772,0.0211497712880373,0.5587350130081177,709984,0.0
<_io.BytesIO object at 0x0000020E0301E7C0>,0.22015132009983063,0.019185665994882584,0.5653144121170044,709984,0.0
<_io.BytesIO object at 0x0000020E06D8AC20>,0.3943023085594177,0.02279379963874817,0.5506511926651001,709985,0.0
<_io.BytesIO object at 0x0000020E0301E450>,0.3112603425979614,0.02105211839079857,0.5586307048797607,709985,0.0
<_io.BytesIO object at 0x0000020E0301E310>,0.21980008482933044,0.018872316926717758,0.5653370022773743,709985,0.0
<_io.BytesIO object at 0x0000020E06D8ACC0>,0.3943743109703064,0.02257441356778145,0.5505601167678833,709986,0.0
<_io.BytesIO object at 0x0000020E0301EAE0>,0.3112531900405884,0.020925013348460197,0.5585871338844299,709986,0.0
<_io.BytesIO object at 0x0000020E0301E0E0>,0.21978653967380524,0.01868853159248829,0.5653383731842041,709986,0.0
<_io.BytesIO object at 0x0000020E06D8ABD0>,0.3944142162799835,0.02254777029156685,0.5504344701766968,709987,0.0
<_io.BytesIO object at 0x0000020E0301E810>,0.31125935912132263,0.0207796823233366,0.5585604310035706,709987,0.0
<_io.BytesIO object at 0x0000020E0301E770>,0.21980686485767365,0.018789710476994514,0.5651917457580566,709987,0.0
<_io.BytesIO object at 0x0000020E06D8AD10>,0.3944215774536133,0.02249107137322426,0.5503437519073486,709988,0.0
<_io.BytesIO object at 0x0000020E0301E9A0>,0.31125184893608093,0.020698536187410355,0.5585217475891113,709988,0.0
<_io.BytesIO object at 0x0000020E0301E400>,0.2198200523853302,0.018673188984394073,0.5651703476905823,709988,0.0
<_io.BytesIO object at 0x0000020E06D8AC70>,0.3944637179374695,0.022400343790650368,0.5502257943153381,709989,0.0
<_io.BytesIO object at 0x0000020E0301E860>,0.31126734614372253,0.020649345591664314,0.5584632754325867,709989,0.0
<_io.BytesIO object at 0x0000020E0301E0E0>,0.21978701651096344,0.01854673959314823,0.5651320815086365,709989,0.0
<_io.BytesIO object at 0x0000020E06D8AF90>,0.39446666836738586,0.022372104227542877,0.5501969456672668,709990,0.0
<_io.BytesIO object at 0x0000020E0301E360>,0.31128400564193726,0.02060539461672306,0.5584560632705688,709990,0.0
<_io.BytesIO object at 0x0000020E0301E770>,0.21994483470916748,0.018431376665830612,0.5651440024375916,709990,0.0
<_io.BytesIO object at 0x0000020E06D8AD60>,0.3945055603981018,0.022389119490981102,0.5501811504364014,709991,0.0
<_io.BytesIO object at 0x0000020E0301E720>,0.3112999200820923,0.020502787083387375,0.5584113001823425,709991,0.0
<_io.BytesIO object at 0x0000020E0301E220>,0.21992027759552002,0.018136799335479736,0.5652658939361572,709991,0.0
<_io.BytesIO object at 0x0000020E06D8AF90>,0.3945580720901489,0.02245304360985756,0.5501624941825867,709992,0.0
<_io.BytesIO object at 0x0000020E0301E720>,0.3113374412059784,0.020609557628631592,0.558438241481781,709992,0.0
<_io.BytesIO object at 0x0000020E0301E270>,0.22005920112133026,0.018181687220931053,0.5653342604637146,709992,0.0
<_io.BytesIO object at 0x0000020E06D8AEA0>,0.3945814371109009,0.022603197023272514,0.550218403339386,709993,0.0
<_io.BytesIO object at 0x0000020E0301E720>,0.3113938868045807,0.020652569830417633,0.558434247970581,709993,0.0
<_io.BytesIO object at 0x0000020E0301E3B0>,0.22009634971618652,0.018025873228907585,0.5652754306793213,709993,0.0
<_io.BytesIO object at 0x0000020E06D8ADB0>,0.3946458399295807,0.02267005294561386,0.5502017736434937,709994,0.0
<_io.BytesIO object at 0x0000020E0301E900>,0.31144291162490845,0.020680053159594536,0.5584357380867004,709994,0.0
<_io.BytesIO object at 0x0000020E0301E5E0>,0.2201634794473648,0.01802041195333004,0.5652840733528137,709994,0.0
<_io.BytesIO object at 0x0000020E06D8AC20>,0.3947318494319916,0.022737223654985428,0.5501645803451538,709995,0.0
<_io.BytesIO object at 0x0000020E0301E2C0>,0.3115135431289673,0.02071198634803295,0.5584288835525513,709995,0.0
<_io.BytesIO object at 0x0000020E0301E0E0>,0.22045065462589264,0.017936866730451584,0.5652875304222107,709995,0.0
