_io,pos_x,pos_y,pos_z,frame_number,trial_time
<_io.BytesIO object at 0x000002257494CEA0>,0.381067156791687,0.022699013352394104,0.5515410304069519,650267,0.0
<_io.BytesIO object at 0x0000022570C680E0>,0.2975640594959259,0.024068176746368408,0.5607367753982544,650267,0.0
<_io.BytesIO object at 0x0000022570C682C0>,0.2065480798482895,0.024789979681372643,0.5684635639190674,650267,0.0
<_io.BytesIO object at 0x000002257494CEA0>,0.38103559613227844,0.02160726860165596,0.5518991351127625,650268,0.0
<_io.BytesIO object at 0x0000022570C686D0>,0.2976429760456085,0.02317800372838974,0.5610552430152893,650268,0.0
<_io.BytesIO object at 0x0000022570C68400>,0.2066827416419983,0.02439233288168907,0.5685930848121643,650268,0.0
<_io.BytesIO object at 0x000002257494CEF0>,0.3811350166797638,0.020719584077596664,0.5521253347396851,650269,0.0
<_io.BytesIO object at 0x0000022570C68040>,0.297859251499176,0.022665565833449364,0.5611355304718018,650269,0.0
<_io.BytesIO object at 0x0000022570C681D0>,0.20666269958019257,0.024054214358329773,0.5686789155006409,650269,0.0
<_io.BytesIO object at 0x000002257494CD10>,0.3810529112815857,0.02038581110537052,0.552178680896759,650270,0.0
<_io.BytesIO object at 0x0000022570C68A40>,0.29789474606513977,0.02240544930100441,0.5611860156059265,650270,0.0
<_io.BytesIO object at 0x0000022570C68270>,0.20672708749771118,0.023921173065900803,0.5687210559844971,650270,0.0
<_io.BytesIO object at 0x000002257494CCC0>,0.38120752573013306,0.020311342552304268,0.5524178147315979,650271,0.0
<_io.BytesIO object at 0x0000022570C68680>,0.2981102168560028,0.022344578057527542,0.5612780451774597,650271,0.0
<_io.BytesIO object at 0x0000022570C68630>,0.2067738175392151,0.023769281804561615,0.5688924193382263,650271,0.0
<_io.BytesIO object at 0x000002257494CEA0>,0.3812291920185089,0.020273800939321518,0.5525889992713928,650272,0.0
<_io.BytesIO object at 0x0000022570C689F0>,0.29832935333251953,0.022339744493365288,0.5615865588188171,650272,0.0
<_io.BytesIO object at 0x0000022570C687C0>,0.20677217841148376,0.02369975671172142,0.5689324140548706,650272,0.0
<_io.BytesIO object at 0x000002257494CC20>,0.381404846906662,0.020322740077972412,0.5526917576789856,650273,0.0
<_io.BytesIO object at 0x0000022570C68180>,0.2982897460460663,0.0222327820956707,0.5616486668586731,650273,0.0
<_io.BytesIO object at 0x0000022570C68220>,0.20688530802726746,0.023732531815767288,0.5689563751220703,650273,0.0
<_io.BytesIO object at 0x000002257494CDB0>,0.3814416527748108,0.020239410921931267,0.5527958273887634,650274,0.0
<_io.BytesIO object at 0x0000022570C68180>,0.2983226478099823,0.022185945883393288,0.5617212653160095,650274,0.0
<_io.BytesIO object at 0x0000022570C68A40>,0.20693108439445496,0.02369503676891327,0.5689954161643982,650274,0.0
<_io.BytesIO object at 0x000002257494CF40>,0.38135144114494324,0.020033420994877815,0.5528637766838074,650275,0.0
<_io.BytesIO object at 0x0000022570C68590>,0.29834967851638794,0.02213883399963379,0.5618094801902771,650275,0.0
<_io.BytesIO object at 0x0000022570C687C0>,0.20695602893829346,0.02364589087665081,0.5689669251441956,650275,0.0
<_io.BytesIO object at 0x000002257494CBD0>,0.3813800513744354,0.02001260593533516,0.5529372692108154,650276,0.0
<_io.BytesIO object at 0x0000022570C68130>,0.2983846366405487,0.022119831293821335,0.5618694424629211,650276,0.0
<_io.BytesIO object at 0x0000022570C68630>,0.20703335106372833,0.02363564446568489,0.5690805315971375,650276,0.0
<_io.BytesIO object at 0x000002257494CF40>,0.38142460584640503,0.020002568140625954,0.5529994368553162,650277,0.0
<_io.BytesIO object at 0x0000022570C68130>,0.29839232563972473,0.02210731990635395,0.5619727969169617,650277,0.0
<_io.BytesIO object at 0x0000022570C68220>,0.20707599818706512,0.02367173135280609,0.5691612362861633,650277,0.0
<_io.BytesIO object at 0x000002257494CCC0>,0.3814307749271393,0.020002106204628944,0.5530003905296326,650278,0.0
<_io.BytesIO object at 0x0000022570C68130>,0.2983918786048889,0.022125979885458946,0.5619599223136902,650278,0.0
<_io.BytesIO object at 0x0000022570C68810>,0.20721100270748138,0.02367662452161312,0.5690526962280273,650278,0.0
<_io.BytesIO object at 0x000002257494CEA0>,0.3815824091434479,0.020150981843471527,0.553005576133728,650279,0.0
<_io.BytesIO object at 0x0000022570C68310>,0.2983923554420471,0.022145764902234077,0.5619254112243652,650279,0.0
<_io.BytesIO object at 0x0000022570C68630>,0.20702001452445984,0.023685159161686897,0.5689416527748108,650279,0.0
<_io.BytesIO object at 0x000002257494CDB0>,0.38157135248184204,0.02020120806992054,0.5529730916023254,650280,0.0
<_io.BytesIO object at 0x0000022570C685E0>,0.29846635460853577,0.022241884842514992,0.5619159936904907,650280,0.0
<_io.BytesIO object at 0x0000022570C687C0>,0.20720228552818298,0.023814361542463303,0.5689926743507385,650280,0.0
<_io.BytesIO object at 0x000002257494CEF0>,0.38157686591148376,0.020268278196454048,0.5529561042785645,650281,0.0
<_io.BytesIO object at 0x0000022570C68180>,0.29845792055130005,0.022312920540571213,0.5618755221366882,650281,0.0
<_io.BytesIO object at 0x0000022570C681D0>,0.2070857137441635,0.023859016597270966,0.5689631104469299,650281,0.0
<_io.BytesIO object at 0x000002257494CBD0>,0.3815787136554718,0.02034224383533001,0.5529190301895142,650282,0.0
<_io.BytesIO object at 0x0000022570C68A40>,0.29845356941223145,0.022367242723703384,0.5618374943733215,650282,0.0
<_io.BytesIO object at 0x0000022570C688B0>,0.20720505714416504,0.02392253465950489,0.5689088106155396,650282,0.0
<_io.BytesIO object at 0x000002257494CE50>,0.3815597593784332,0.020447371527552605,0.5528852939605713,650283,0.0
<_io.BytesIO object at 0x0000022570C68A90>,0.2984609007835388,0.022410856559872627,0.5618148446083069,650283,0.0
<_io.BytesIO object at 0x0000022570C68590>,0.20707538723945618,0.023961007595062256,0.5688833594322205,650283,0.0
<_io.BytesIO object at 0x000002257494CD10>,0.38157010078430176,0.020504042506217957,0.552859365940094,650284,0.0
<_io.BytesIO object at 0x0000022570C68400>,0.2984698712825775,0.022463925182819366,0.5617792010307312,650284,0.0
<_io.BytesIO object at 0x0000022570C68860>,0.2071865200996399,0.02398482896387577,0.5688197016716003,650284,0.0
<_io.BytesIO object at 0x000002257494C950>,0.3815787732601166,0.020552515983581543,0.5528307557106018,650285,0.0
<_io.BytesIO object at 0x0000022570C68770>,0.29847681522369385,0.022496679797768593,0.5617626309394836,650285,0.0
<_io.BytesIO object at 0x0000022570C687C0>,0.20720036327838898,0.02403057925403118,0.5687474012374878,650285,0.0
<_io.BytesIO object at 0x000002257494CEA0>,0.3815774917602539,0.020616941154003143,0.5527965426445007,650286,0.0
<_io.BytesIO object at 0x0000022570C68310>,0.2985016107559204,0.022531595081090927,0.5617319941520691,650286,0.0
<_io.BytesIO object at 0x0000022570C68590>,0.20721082389354706,0.024094702675938606,0.5686696171760559,650286,0.0
<_io.BytesIO object at 0x000002257494CBD0>,0.38164231181144714,0.020692944526672363,0.5527657866477966,650287,0.0
<_io.BytesIO object at 0x0000022570C68270>,0.2985215485095978,0.022579988464713097,0.5616788864135742,650287,0.0
<_io.BytesIO object at 0x0000022570C68860>,0.2072627693414688,0.024229329079389572,0.568523645401001,650287,0.0
<_io.BytesIO object at 0x000002257494CF40>,0.38166946172714233,0.02073218673467636,0.5527330636978149,650288,0.0
<_io.BytesIO object at 0x0000022570C686D0>,0.29854699969291687,0.022617695853114128,0.5616253018379211,650288,0.0
