_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x000001AAAB35DAE0>,0.5445765256881714,0.03406872972846031,-0.15593023598194122,1107998
<_io.BytesIO object at 0x000001AAAB35DB80>,0.604966938495636,0.0677056610584259,-0.13694293797016144,1107998
<_io.BytesIO object at 0x000001AAAB71F040>,0.5185999870300293,0.017783187329769135,-0.09629404544830322,1107998
<_io.BytesIO object at 0x000001AAAB71FD60>,0.5960431694984436,0.06407373398542404,-0.06600433588027954,1107998
<_io.BytesIO object at 0x000001AAAB71FEF0>,0.6129937171936035,0.050486840307712555,-0.09838894754648209,1107998
<_io.BytesIO object at 0x000001AAAB71FC70>,0.6129918098449707,0.026784099638462067,-0.0357036255300045,1107998
<_io.BytesIO object at 0x000001AAAB71FA40>,0.5665498971939087,0.041917093098163605,0.008382541127502918,1107998
<_io.BytesIO object at 0x000001AAAB71F810>,0.5797002911567688,0.0365135595202446,0.01653233729302883,1107998
<_io.BytesIO object at 0x000001AAAB71F590>,0.5059532523155212,0.04334133118391037,-0.009247889742255211,1107998
<_io.BytesIO object at 0x000001AAAB71FF40>,0.5110819935798645,-0.017456717789173126,-0.059011079370975494,1107998
<_io.BytesIO object at 0x000001AAAB71FD10>,0.5449843406677246,0.03413590416312218,-0.15581746399402618,1107999
<_io.BytesIO object at 0x000001AAAB71F9F0>,0.6052900552749634,0.06694687902927399,-0.1367328017950058,1107999
<_io.BytesIO object at 0x000001AAAB71F450>,0.5187340378761292,0.017964385449886322,-0.09625472128391266,1107999
<_io.BytesIO object at 0x000001AAAB71F770>,0.5972158908843994,0.06299671530723572,-0.06682105362415314,1107999
<_io.BytesIO object at 0x000001AAAB71FEF0>,0.6130791306495667,0.050202593207359314,-0.09835931658744812,1107999
<_io.BytesIO object at 0x000001AAAB71F900>,0.6129777431488037,0.026304734870791435,-0.03558329492807388,1107999
<_io.BytesIO object at 0x000001AAAB71F360>,0.5664811730384827,0.042115405201911926,0.009103933349251747,1107999
<_io.BytesIO object at 0x000001AAAB35D1D0>,0.5797212719917297,0.03649565950036049,0.01705097407102585,1107999
<_io.BytesIO object at 0x000001AAAB71FA90>,0.5059711337089539,0.043148357421159744,-0.00925101712346077,1107999
<_io.BytesIO object at 0x000001AAAB71FBD0>,0.5109433531761169,-0.01713249459862709,-0.058858804404735565,1107999
<_io.BytesIO object at 0x000001AAAB35D8B0>,0.5453569889068604,0.033024467527866364,-0.15566816926002502,1108000
<_io.BytesIO object at 0x000001AAAB71F220>,0.6058365702629089,0.06630633771419525,-0.13656407594680786,1108000
<_io.BytesIO object at 0x000001AAAB71FE50>,0.5190078616142273,0.01732054352760315,-0.09611840546131134,1108000
<_io.BytesIO object at 0x000001AAAB71F720>,0.5976603627204895,0.06132698804140091,-0.06705933064222336,1108000
<_io.BytesIO object at 0x000001AAAB71F630>,0.6136140823364258,0.04878264293074608,-0.09790168702602386,1108000
<_io.BytesIO object at 0x000001AAAB71F860>,0.6133728623390198,0.025660831481218338,-0.035452306270599365,1108000
<_io.BytesIO object at 0x000001AAAB71F810>,0.5663524866104126,0.042406026273965836,0.009644938632845879,1108000
<_io.BytesIO object at 0x000001AAAB71F040>,0.5798487067222595,0.03657177835702896,0.017443379387259483,1108000
<_io.BytesIO object at 0x000001AAAB71FEF0>,0.5063526630401611,0.042919501662254333,-0.009072692133486271,1108000
<_io.BytesIO object at 0x000001AAAB3A4EF0>,0.5110551714897156,-0.017656516283750534,-0.05863567441701889,1108000
<_io.BytesIO object at 0x000001AAAB71F7C0>,0.5456383228302002,0.03233183175325394,-0.15552058815956116,1108001
<_io.BytesIO object at 0x000001AAAB71F040>,0.6061331629753113,0.06547953933477402,-0.13649404048919678,1108001
<_io.BytesIO object at 0x000001AAAB71FA40>,0.5191858410835266,0.01675061136484146,-0.09598039090633392,1108001
<_io.BytesIO object at 0x000001AAAB71F450>,0.5975935459136963,0.06077001243829727,-0.0672919750213623,1108001
<_io.BytesIO object at 0x000001AAAB71F360>,0.6140243411064148,0.04811208322644234,-0.09757846593856812,1108001
<_io.BytesIO object at 0x000001AAAB71F950>,0.6135273575782776,0.025557100772857666,-0.03524014353752136,1108001
<_io.BytesIO object at 0x000001AAAB71F220>,0.566215455532074,0.04264364391565323,0.01007901318371296,1108001
<_io.BytesIO object at 0x000001AAAB3A4B30>,0.5799862742424011,0.036647241562604904,0.017734691500663757,1108001
<_io.BytesIO object at 0x000001AAAB3A4860>,0.5066865682601929,0.04271925240755081,-0.008916657418012619,1108001
<_io.BytesIO object at 0x000001AAAB3A4E50>,0.5111773610115051,-0.018076492473483086,-0.05836141109466553,1108001
<_io.BytesIO object at 0x000001AAAB3A4810>,0.5458567142486572,0.03185854107141495,-0.15536925196647644,1108002
