_io,pos_x,pos_y,pos_z,frame_number
<_io.BytesIO object at 0x000001AAAB3EC360>,0.5552197098731995,0.02962397038936615,-0.1590859442949295,1106156
<_io.BytesIO object at 0x000001AAAB3ECBD0>,0.6146988868713379,0.06332772225141525,-0.13762496411800385,1106156
<_io.BytesIO object at 0x000001AAAB4BBF40>,0.534578263759613,0.022414473816752434,-0.1377619206905365,1106156
<_io.BytesIO object at 0x000001AAAB4BB7C0>,0.6000922918319702,0.05510323494672775,-0.06882820278406143,1106156
<_io.BytesIO object at 0x000001AAAB4BB4F0>,0.6185312271118164,0.04544801637530327,-0.09754348546266556,1106156
<_io.BytesIO object at 0x000001AAAB4BB130>,0.5943646430969238,0.008176424540579319,-0.04711946099996567,1106156
<_io.BytesIO object at 0x000001AAAB4BB590>,0.580118715763092,0.027415545657277107,-0.010767371393740177,1106156
<_io.BytesIO object at 0x000001AAAB4BB9A0>,0.5270276069641113,0.042811568826436996,-0.003383220173418522,1106156
<_io.BytesIO object at 0x000001AAAB413270>,0.5092112421989441,0.04075096175074577,-0.01744820922613144,1106156
<_io.BytesIO object at 0x000001AAAB413040>,0.5177208185195923,-0.01175866462290287,-0.0734332799911499,1106156
<_io.BytesIO object at 0x000001AAAB4BBD60>,0.5550658702850342,0.029342293739318848,-0.15902146697044373,1106157
<_io.BytesIO object at 0x000001AAAB4BBA90>,0.6146916151046753,0.06260183453559875,-0.13772785663604736,1106157
<_io.BytesIO object at 0x000001AAAB4BB590>,0.5348408818244934,0.021780425682663918,-0.13762181997299194,1106157
<_io.BytesIO object at 0x000001AAAB4BB860>,0.6001648902893066,0.054623622447252274,-0.0669550746679306,1106157
<_io.BytesIO object at 0x000001AAAB4BBC70>,0.6187059879302979,0.04432907700538635,-0.09734635055065155,1106157
<_io.BytesIO object at 0x000001AAAB3ECAE0>,0.5959982872009277,0.006219638977199793,-0.044964499771595,1106157
<_io.BytesIO object at 0x000001AAAB3ECBD0>,0.5800794959068298,0.02754892222583294,-0.010602956637740135,1106157
<_io.BytesIO object at 0x000001AAAB3EC9A0>,0.5267686247825623,0.04269855469465256,-0.002758907387033105,1106157
<_io.BytesIO object at 0x000001AAAB413DB0>,0.5090714693069458,0.04064987972378731,-0.017405882477760315,1106157
<_io.BytesIO object at 0x000001AAAB4136D0>,0.5180124640464783,-0.012451528571546078,-0.0729093924164772,1106157
<_io.BytesIO object at 0x000001AAAB3EC770>,0.5548957586288452,0.029063845053315163,-0.15901845693588257,1106158
<_io.BytesIO object at 0x000001AAAB3ECCC0>,0.6146668195724487,0.0619468055665493,-0.1378311663866043,1106158
<_io.BytesIO object at 0x000001AAAB4134A0>,0.5350707173347473,0.02122563309967518,-0.13749922811985016,1106158
<_io.BytesIO object at 0x000001AAAB413720>,0.6002716422080994,0.05485105141997337,-0.06596198678016663,1106158
<_io.BytesIO object at 0x000001AAAB413860>,0.6187456846237183,0.04395591840147972,-0.09749633818864822,1106158
<_io.BytesIO object at 0x000001AAAB4133B0>,0.5962331891059875,0.0064284601248800755,-0.04461972042918205,1106158
<_io.BytesIO object at 0x000001AAAB413090>,0.5802808403968811,0.02712748572230339,-0.01061403751373291,1106158
<_io.BytesIO object at 0x000001AAAB413E00>,0.5267587304115295,0.04275844246149063,-0.0022221754770725965,1106158
<_io.BytesIO object at 0x000001AAAB413040>,0.5091134309768677,0.04057953506708145,-0.017304714769124985,1106158
<_io.BytesIO object at 0x000001AAAB413A40>,0.5180535316467285,-0.012753640301525593,-0.07258377969264984,1106158
<_io.BytesIO object at 0x000001AAAB413310>,0.5549408197402954,0.02837240882217884,-0.15889546275138855,1106159
<_io.BytesIO object at 0x000001AAAB413400>,0.614617109298706,0.061369430273771286,-0.1378398835659027,1106159
<_io.BytesIO object at 0x000001AAAB4138B0>,0.5350445508956909,0.020502109080553055,-0.13734062016010284,1106159
<_io.BytesIO object at 0x000001AAAB4136D0>,0.6003129482269287,0.05493723973631859,-0.06554700434207916,1106159
<_io.BytesIO object at 0x000001AAAB413860>,0.6188240647315979,0.04364146292209625,-0.0973806232213974,1106159
<_io.BytesIO object at 0x000001AAAB4135E0>,0.5965684652328491,0.006617281585931778,-0.04459056258201599,1106159
<_io.BytesIO object at 0x000001AAAB413270>,0.5803666710853577,0.027020787820219994,-0.010674702934920788,1106159
<_io.BytesIO object at 0x000001AAAB3ECEF0>,0.5268130898475647,0.04290846735239029,-0.0018217642791569233,1106159
<_io.BytesIO object at 0x000001AAAB3EC590>,0.5093037486076355,0.04056541621685028,-0.017185231670737267,1106159
<_io.BytesIO object at 0x000001AAAB3EC270>,0.5181362628936768,-0.013088035397231579,-0.0721605122089386,1106159
<_io.BytesIO object at 0x000001AAAB3EC450>,0.5549002289772034,0.027938220649957657,-0.15885436534881592,1106160
<_io.BytesIO object at 0x000001AAAB3ECAE0>,0.6145841479301453,0.060911525040864944,-0.13783878087997437,1106160
<_io.BytesIO object at 0x000001AAAB413950>,0.535110354423523,0.019941134378314018,-0.13721556961536407,1106160
<_io.BytesIO object at 0x000001AAAB413DB0>,0.6003223657608032,0.054796792566776276,-0.06559767574071884,1106160
<_io.BytesIO object at 0x000001AAAB413E00>,0.6185526251792908,0.042660873383283615,-0.09771573543548584,1106160
<_io.BytesIO object at 0x000001AAAB413F40>,0.5968136191368103,0.006779031828045845,-0.04445800557732582,1106160
<_io.BytesIO object at 0x000001AAAB4139F0>,0.5804417133331299,0.02692742832005024,-0.010727785527706146,1106160
<_io.BytesIO object at 0x000001AAAB413400>,0.5267748236656189,0.04304024577140808,-0.0015699391951784492,1106160
<_io.BytesIO object at 0x000001AAAB413630>,0.5094702839851379,0.04055305942893028,-0.017080683261156082,1106160
<_io.BytesIO object at 0x000001AAAB413900>,0.518110990524292,-0.013319851830601692,-0.07190591841936111,1106160
<_io.BytesIO object at 0x000001AAAB4137C0>,0.5547978281974792,0.027572190389037132,-0.15890726447105408,1106161
<_io.BytesIO object at 0x000001AAAB413BD0>,0.6145599484443665,0.06034710258245468,-0.13790959119796753,1106161
<_io.BytesIO object at 0x000001AAAB4136D0>,0.5351717472076416,0.019460471346974373,-0.1371515542268753,1106161
<_io.BytesIO object at 0x000001AAAB413F40>,0.6003642082214355,0.054539091885089874,-0.06604386121034622,1106161
<_io.BytesIO object at 0x000001AAAB413A40>,0.6181765794754028,0.04165670648217201,-0.09804743528366089,1106161
<_io.BytesIO object at 0x000001AAAB413770>,0.5970281958580017,0.006920563522726297,-0.04434201493859291,1106161
<_io.BytesIO object at 0x000001AAAB413D10>,0.5805575847625732,0.02705986797809601,-0.010728430934250355,1106161
<_io.BytesIO object at 0x000001AAAF027B30>,0.5267413258552551,0.043155547231435776,-0.0013495921157300472,1106161
<_io.BytesIO object at 0x000001AAAF027D60>,0.509327232837677,0.0407378189265728,-0.017114978283643723,1106161
<_io.BytesIO object at 0x000001AAAB4BB1D0>,0.5179848670959473,-0.013454372063279152,-0.07175776362419128,1106161
